sample,seconds,register,value
415,0.009410430839002268,0x08,0x03
443,0.010045351473922902,0x9C,0x00
444,0.010068027210884354,0xBC,0x00
446,0.010113378684807257,0xDC,0x00
447,0.010136054421768707,0xFC,0x00
450,0.01020408163265306,0x3C,0x00
451,0.010226757369614512,0x08,0x04
479,0.010861678004535148,0x9D,0x00
480,0.010884353741496598,0xBD,0x00
482,0.010929705215419501,0xDD,0x00
483,0.010952380952380953,0xFD,0x00
486,0.011020408163265306,0x3D,0x00
487,0.011043083900226758,0x08,0x05
515,0.011678004535147392,0x9E,0x00
516,0.011700680272108844,0xBE,0x00
518,0.011746031746031746,0xDE,0x00
519,0.011768707482993197,0xFE,0x00
522,0.01183673469387755,0x3E,0x00
523,0.011859410430839002,0x08,0x06
551,0.012494331065759636,0x9F,0x00
552,0.012517006802721088,0xBF,0x00
554,0.012562358276643992,0xDF,0x00
555,0.012585034013605442,0xFF,0x00
558,0.012653061224489797,0x3F,0x00
559,0.012675736961451247,0x08,0x07
616,0.013968253968253968,0x1B,0x00
625,0.01417233560090703,0x1B,0x40
3507,0.07952380952380952,0xE0,0xEF
3508,0.07954648526077097,0xE8,0x0F
3510,0.07959183673469387,0xF0,0x0F
3511,0.07961451247165532,0xF8,0x0F
3613,0.08192743764172336,0xE1,0xEF
3614,0.08195011337868481,0xE9,0x0F
3616,0.08199546485260771,0xF1,0x0F
3617,0.08201814058956916,0xF9,0x0F
3719,0.08433106575963718,0xE2,0xEF
3720,0.08435374149659863,0xEA,0x0F
3722,0.08439909297052155,0xF2,0x0F
3723,0.084421768707483,0xFA,0x0F
3858,0.08748299319727891,0xE4,0xEF
3859,0.08750566893424036,0xEC,0x0F
3861,0.08755102040816326,0xF4,0x0F
3862,0.08757369614512471,0xFC,0x0F
4020,0.09115646258503401,0x28,0x4A
4022,0.09120181405895691,0x30,0x1C
4024,0.09124716553287981,0x20,0xF9
4027,0.09131519274376418,0x40,0x3A
4030,0.09138321995464853,0x60,0x00
4032,0.09142857142857143,0x80,0x1F
4033,0.09145124716553288,0xA0,0x01
4035,0.09149659863945578,0xC0,0x40
4038,0.09156462585034014,0x48,0x2F
4042,0.09165532879818594,0x68,0x27
4043,0.09167800453514739,0x88,0x9F
4045,0.09172335600907029,0xA8,0x1A
4046,0.09174603174603174,0xC8,0x95
4048,0.09179138321995464,0xE8,0x01
4051,0.091859410430839,0x50,0x11
4054,0.09192743764172336,0x70,0x2F
4056,0.09197278911564626,0x90,0xD8
4057,0.0919954648526077,0xB0,0x01
4059,0.0920408163265306,0xD0,0x5F
4060,0.09206349206349207,0xF0,0x01
4063,0.09213151927437642,0x58,0x73
4066,0.09219954648526077,0x78,0x0A
4068,0.09224489795918367,0x98,0xDF
4069,0.09226757369614512,0xB8,0x05
4071,0.09231292517006803,0xD8,0x49
4072,0.09233560090702948,0xF8,0x01
4077,0.09244897959183673,0x08,0x78
4088,0.0926984126984127,0x29,0x4D
4090,0.0927437641723356,0x31,0xF4
4092,0.0927891156462585,0x21,0xF9
4096,0.09287981859410431,0x41,0x3A
4099,0.09294784580498866,0x61,0x00
4100,0.09297052154195011,0x81,0x1F
4102,0.09301587301587301,0xA1,0x01
4103,0.09303854875283447,0xC1,0x40
4107,0.09312925170068027,0x49,0x2F
4110,0.09319727891156462,0x69,0x27
4112,0.09324263038548752,0x89,0x9F
4113,0.09326530612244897,0xA9,0x1A
4115,0.09331065759637189,0xC9,0x95
4116,0.09333333333333334,0xE9,0x01
4119,0.09340136054421769,0x51,0x11
4123,0.09349206349206349,0x71,0x2F
4124,0.09351473922902494,0x91,0xD8
4126,0.09356009070294785,0xB1,0x01
4127,0.0935827664399093,0xD1,0x5F
4129,0.0936281179138322,0xF1,0x01
4132,0.09369614512471655,0x59,0x73
4135,0.0937641723356009,0x79,0x0D
4137,0.09380952380952381,0x99,0xDF
4138,0.09383219954648526,0xB9,0x05
4140,0.09387755102040816,0xD9,0x49
4141,0.09390022675736961,0xF9,0x01
4146,0.09401360544217686,0x08,0x79
4157,0.09426303854875283,0x2A,0x49
4159,0.09430839002267574,0x32,0xF4
4161,0.09435374149659864,0x22,0xF9
4165,0.09444444444444444,0x42,0x3A
4168,0.09451247165532879,0x62,0x00
4169,0.09453514739229026,0x82,0x1F
4171,0.09458049886621316,0xA2,0x01
4172,0.0946031746031746,0xC2,0x40
4176,0.0946938775510204,0x4A,0x2F
4179,0.09476190476190476,0x6A,0x27
4181,0.09480725623582767,0x8A,0x9F
4182,0.09482993197278912,0xAA,0x1A
4184,0.09487528344671202,0xCA,0x95
4185,0.09489795918367347,0xEA,0x01
4188,0.09496598639455782,0x52,0x11
4192,0.09505668934240363,0x72,0x2F
4193,0.09507936507936508,0x92,0xD8
4195,0.09512471655328798,0xB2,0x01
4196,0.09514739229024943,0xD2,0x5F
4198,0.09519274376417233,0xF2,0x01
4201,0.09526077097505668,0x5A,0x73
4204,0.09532879818594105,0x7A,0x0E
4206,0.09537414965986395,0x9A,0xDF
4207,0.0953968253968254,0xBA,0x05
4209,0.0954421768707483,0xDA,0x49
4210,0.09546485260770975,0xFA,0x01
4215,0.09557823129251701,0x08,0x7A
4270,0.09682539682539683,0x2C,0x4E
4272,0.09687074829931973,0x34,0x1C
4274,0.09691609977324263,0x24,0xF9
4277,0.09698412698412698,0x44,0x3A
4280,0.09705215419501134,0x64,0x00
4282,0.09709750566893424,0x84,0x1F
4283,0.09712018140589569,0xA4,0x01
4285,0.09716553287981859,0xC4,0x40
4288,0.09723356009070294,0x4C,0x2F
4292,0.09732426303854876,0x6C,0x27
4293,0.0973469387755102,0x8C,0x9F
4295,0.0973922902494331,0xAC,0x1A
4296,0.09741496598639456,0xCC,0x95
4298,0.09746031746031746,0xEC,0x01
4301,0.09752834467120182,0x54,0x11
4304,0.09759637188208617,0x74,0x2F
4306,0.09764172335600907,0x94,0xD8
4307,0.09766439909297052,0xB4,0x01
4309,0.09770975056689342,0xD4,0x5F
4310,0.09773242630385487,0xF4,0x01
4313,0.09780045351473923,0x5C,0x73
4316,0.09786848072562358,0x7C,0x09
4318,0.09791383219954648,0x9C,0xDF
4319,0.09793650793650793,0xBC,0x05
4321,0.09798185941043083,0xDC,0x49
4322,0.0980045351473923,0xFC,0x01
4327,0.09811791383219955,0x08,0x7C
8363,0.18963718820861677,0x08,0x00
8426,0.19106575963718822,0x08,0x04
9099,0.2063265306122449,0x08,0x01
9116,0.20671201814058957,0x08,0x02
10678,0.24213151927437643,0xE8,0x0F
10679,0.24215419501133786,0xF0,0x0F
10681,0.24219954648526076,0xF8,0x0F
10727,0.24324263038548752,0xE9,0x0F
10728,0.24326530612244898,0xF1,0x0F
10730,0.24331065759637188,0xF9,0x0F
10776,0.24435374149659864,0xEA,0x0F
10777,0.2443764172335601,0xF2,0x0F
10779,0.244421768707483,0xFA,0x0F
10833,0.24564625850340135,0xEC,0x0F
10834,0.24566893424036282,0xF4,0x0F
10836,0.24571428571428572,0xFC,0x0F
11283,0.2558503401360544,0xF0,0x01
11290,0.2560090702947846,0xE8,0x01
11298,0.2561904761904762,0xF8,0x01
11302,0.256281179138322,0x08,0x78
11350,0.25736961451247165,0xF1,0x01
11357,0.25752834467120184,0xE9,0x01
11365,0.25770975056689344,0xF9,0x01
11369,0.25780045351473924,0x08,0x79
11417,0.2588888888888889,0xF2,0x01
11424,0.259047619047619,0xEA,0x01
11432,0.2592290249433107,0xFA,0x01
11436,0.2593197278911565,0x08,0x7A
11500,0.26077097505668934,0xF4,0x01
11507,0.2609297052154195,0xEC,0x01
11515,0.2611111111111111,0xFC,0x01
11519,0.2612018140589569,0x08,0x7C
14382,0.32612244897959186,0xE3,0xEF
14384,0.32616780045351473,0xEB,0x0F
14385,0.3261904761904762,0xF3,0x0F
14387,0.32623582766439907,0xFB,0x0F
14487,0.32850340136054423,0xE5,0xEF
14489,0.3285487528344671,0xED,0x0F
14490,0.32857142857142857,0xF5,0x0F
14492,0.3286167800453515,0xFD,0x0F
14907,0.3380272108843537,0x2B,0x4D
14909,0.33807256235827665,0x33,0xE0
14911,0.3381179138321995,0x23,0xF9
14915,0.3382086167800454,0x43,0x3A
14918,0.3382766439909297,0x63,0x00
14919,0.3382993197278912,0x83,0x1F
14921,0.33834467120181405,0xA3,0x01
14922,0.3383673469387755,0xC3,0x40
14926,0.3384580498866213,0x4B,0x2F
14929,0.33852607709750565,0x6B,0x27
14931,0.3385714285714286,0x8B,0x9F
14932,0.33859410430839004,0xAB,0x1A
14934,0.3386394557823129,0xCB,0x95
14935,0.3386621315192744,0xEB,0x01
14938,0.3387301587301587,0x53,0x11
14942,0.3388208616780045,0x73,0x2F
14943,0.338843537414966,0x93,0xD8
14945,0.3388888888888889,0xB3,0x01
14946,0.3389115646258503,0xD3,0x5F
14948,0.33895691609977324,0xF3,0x01
14951,0.3390249433106576,0x5B,0x73
14954,0.33909297052154197,0x7B,0x16
14956,0.33913832199546484,0x9B,0xDF
14957,0.3391609977324263,0xBB,0x05
14959,0.33920634920634923,0xDB,0x49
14960,0.33922902494331064,0xFB,0x01
14965,0.3393424036281179,0x08,0x7B
14992,0.3399546485260771,0x2D,0x49
14994,0.34,0x35,0xE0
14996,0.3400453514739229,0x25,0xF9
14999,0.34011337868480723,0x45,0x3A
15002,0.3401814058956916,0x65,0x00
15004,0.3402267573696145,0x85,0x1F
15005,0.34024943310657596,0xA5,0x01
15007,0.3402947845804989,0xC5,0x40
15010,0.3403628117913832,0x4D,0x2F
15014,0.340453514739229,0x6D,0x27
15015,0.3404761904761905,0x8D,0x9F
15017,0.34052154195011336,0xAD,0x1A
15018,0.3405442176870748,0xCD,0x95
15020,0.34058956916099775,0xED,0x01
15023,0.3406575963718821,0x55,0x11
15026,0.3407256235827664,0x75,0x2F
15028,0.34077097505668935,0x95,0xD8
15029,0.3407936507936508,0xB5,0x01
15031,0.3408390022675737,0xD5,0x5F
15032,0.34086167800453515,0xF5,0x01
15035,0.3409297052154195,0x5D,0x73
15038,0.3409977324263039,0x7D,0x17
15040,0.34104308390022675,0x9D,0xDF
15041,0.3410657596371882,0xBD,0x05
15043,0.3411111111111111,0xDD,0x49
15044,0.34113378684807255,0xFD,0x01
15049,0.3412471655328798,0x08,0x7D
15589,0.35349206349206347,0x08,0x00
15652,0.3549206349206349,0x08,0x04
16325,0.3701814058956916,0x08,0x01
16342,0.37056689342403626,0x08,0x02
17902,0.4059410430839002,0xE8,0x0F
17903,0.4059637188208617,0xF0,0x0F
17905,0.40600907029478456,0xF8,0x0F
17951,0.40705215419501134,0xE9,0x0F
17952,0.4070748299319728,0xF1,0x0F
17954,0.4071201814058957,0xF9,0x0F
18000,0.40816326530612246,0xEA,0x0F
18001,0.4081859410430839,0xF2,0x0F
18003,0.4082312925170068,0xFA,0x0F
18058,0.40947845804988664,0xEC,0x0F
18059,0.40950113378684805,0xF4,0x0F
18061,0.409546485260771,0xFC,0x0F
18509,0.4197052154195011,0xF0,0x01
18516,0.4198639455782313,0xE8,0x01
18524,0.4200453514739229,0xF8,0x01
18528,0.4201360544217687,0x08,0x78
18576,0.42122448979591837,0xF1,0x01
18583,0.4213832199546485,0xE9,0x01
18591,0.42156462585034016,0xF9,0x01
18595,0.42165532879818596,0x08,0x79
18643,0.4227437641723356,0xF2,0x01
18650,0.42290249433106575,0xEA,0x01
18658,0.42308390022675735,0xFA,0x01
18662,0.42317460317460315,0x08,0x7A
18726,0.42462585034013606,0xF4,0x01
18733,0.4247845804988662,0xEC,0x01
18741,0.42496598639455785,0xFC,0x01
18745,0.42505668934240365,0x08,0x7C
20692,0.4692063492063492,0x08,0x03
20724,0.46993197278911564,0x08,0x05
21569,0.48909297052154194,0xEB,0x0F
21570,0.4891156462585034,0xF3,0x0F
21572,0.48916099773242633,0xFB,0x0F
21634,0.49056689342403625,0xED,0x0F
21635,0.4905895691609977,0xF5,0x0F
21637,0.49063492063492065,0xFD,0x0F
22170,0.5027210884353741,0xF3,0x01
22177,0.5028798185941044,0xEB,0x01
22185,0.503061224489796,0xFB,0x01
22189,0.5031519274376417,0x08,0x7B
22253,0.5046031746031746,0xF5,0x01
22260,0.5047619047619047,0xED,0x01
22268,0.5049433106575963,0xFD,0x01
22272,0.5050340136054422,0x08,0x7D
22812,0.5172789115646258,0x08,0x00
22875,0.5187074829931972,0x08,0x04
23552,0.5340589569160997,0x08,0x01
23569,0.5344444444444445,0x08,0x02
25129,0.5698185941043084,0xE8,0x0F
25130,0.5698412698412698,0xF0,0x0F
25132,0.5698866213151927,0xF8,0x0F
25178,0.5709297052154195,0xE9,0x0F
25179,0.570952380952381,0xF1,0x0F
25181,0.5709977324263038,0xF9,0x0F
25227,0.5720408163265306,0xEA,0x0F
25228,0.572063492063492,0xF2,0x0F
25230,0.572108843537415,0xFA,0x0F
25285,0.5733560090702948,0xEC,0x0F
25286,0.5733786848072563,0xF4,0x0F
25288,0.5734240362811791,0xFC,0x0F
25698,0.5827210884353742,0x28,0x4C
25735,0.5835600907029479,0xF0,0x01
25742,0.583718820861678,0xE8,0x01
25750,0.5839002267573696,0xF8,0x01
25754,0.5839909297052154,0x08,0x78
25765,0.5842403628117914,0x29,0x4E
25802,0.5850793650793651,0xF1,0x01
25809,0.5852380952380952,0xE9,0x01
25817,0.5854195011337868,0xF9,0x01
25821,0.5855102040816327,0x08,0x79
25832,0.5857596371882087,0x2A,0x4A
25869,0.5865986394557823,0xF2,0x01
25876,0.5867573696145125,0xEA,0x01
25884,0.5869387755102041,0xFA,0x01
25888,0.5870294784580499,0x08,0x7A
25915,0.5876417233560091,0x2C,0x50
25952,0.5884807256235828,0xF4,0x01
25959,0.5886394557823129,0xEC,0x01
25967,0.5888208616780045,0xFC,0x01
25971,0.5889115646258504,0x08,0x7C
27918,0.633061224489796,0x08,0x03
27950,0.6337868480725624,0x08,0x05
28794,0.6529251700680272,0xEB,0x0F
28795,0.6529478458049887,0xF3,0x0F
28797,0.6529931972789116,0xFB,0x0F
28859,0.6543990929705216,0xED,0x0F
28860,0.654421768707483,0xF5,0x0F
28862,0.6544671201814058,0xFD,0x0F
29396,0.6665759637188209,0xF3,0x01
29403,0.666734693877551,0xEB,0x01
29411,0.6669160997732426,0xFB,0x01
29415,0.6670068027210885,0x08,0x7B
29479,0.6684580498866213,0xF5,0x01
29486,0.6686167800453515,0xED,0x01
29494,0.6687981859410431,0xFD,0x01
29498,0.6688888888888889,0x08,0x7D
30037,0.6811111111111111,0x08,0x00
30100,0.6825396825396826,0x08,0x04
30777,0.697891156462585,0x08,0x01
30794,0.6982766439909297,0x08,0x02
32355,0.7336734693877551,0xE8,0x0F
32356,0.7336961451247166,0xF0,0x0F
32358,0.7337414965986394,0xF8,0x0F
32404,0.7347845804988662,0xE9,0x0F
32405,0.7348072562358277,0xF1,0x0F
32407,0.7348526077097506,0xF9,0x0F
32453,0.7358956916099774,0xEA,0x0F
32454,0.7359183673469388,0xF2,0x0F
32456,0.7359637188208616,0xFA,0x0F
32511,0.7372108843537415,0xEC,0x0F
32512,0.737233560090703,0xF4,0x0F
32514,0.7372789115646259,0xFC,0x0F
32961,0.7474149659863946,0xF0,0x01
32968,0.7475736961451247,0xE8,0x01
32976,0.7477551020408163,0xF8,0x01
32980,0.7478458049886622,0x08,0x78
33028,0.7489342403628118,0xF1,0x01
33035,0.749092970521542,0xE9,0x01
33043,0.7492743764172336,0xF9,0x01
33047,0.7493650793650793,0x08,0x79
33095,0.750453514739229,0xF2,0x01
33102,0.7506122448979592,0xEA,0x01
33110,0.7507936507936508,0xFA,0x01
33114,0.7508843537414966,0x08,0x7A
33178,0.7523356009070294,0xF4,0x01
33185,0.7524943310657597,0xEC,0x01
33193,0.7526757369614513,0xFC,0x01
33197,0.752766439909297,0x08,0x7C
35141,0.7968480725623582,0x08,0x03
35173,0.7975736961451247,0x08,0x05
36020,0.816780045351474,0xEB,0x0F
36021,0.8168027210884353,0xF3,0x0F
36023,0.8168480725623583,0xFB,0x0F
36085,0.8182539682539682,0xED,0x0F
36086,0.8182766439909297,0xF5,0x0F
36088,0.8183219954648526,0xFD,0x0F
36581,0.8295011337868481,0x2B,0x4E
36618,0.8303401360544218,0xF3,0x01
36625,0.8304988662131519,0xEB,0x01
36633,0.8306802721088435,0xFB,0x01
36637,0.8307709750566893,0x08,0x7B
36664,0.8313832199546485,0x2D,0x4A
36701,0.8322222222222222,0xF5,0x01
36708,0.8323809523809523,0xED,0x01
36716,0.832562358276644,0xFD,0x01
36720,0.8326530612244898,0x08,0x7D
37263,0.8449659863945578,0x08,0x00
37326,0.8463945578231292,0x08,0x04
38003,0.8617460317460317,0x08,0x01
38020,0.8621315192743764,0x08,0x02
39580,0.8975056689342403,0xE8,0x0F
39581,0.8975283446712018,0xF0,0x0F
39583,0.8975736961451247,0xF8,0x0F
39629,0.8986167800453515,0xE9,0x0F
39630,0.898639455782313,0xF1,0x0F
39632,0.8986848072562358,0xF9,0x0F
39678,0.8997278911564626,0xEA,0x0F
39679,0.899750566893424,0xF2,0x0F
39681,0.899795918367347,0xFA,0x0F
39736,0.9010430839002268,0xEC,0x0F
39737,0.9010657596371882,0xF4,0x0F
39739,0.9011111111111111,0xFC,0x0F
40149,0.9104081632653062,0x28,0x48
40186,0.9112471655328798,0xF0,0x01
40193,0.91140589569161,0xE8,0x01
40201,0.9115873015873016,0xF8,0x01
40205,0.9116780045351474,0x08,0x78
40216,0.9119274376417233,0x29,0x4A
40253,0.9127664399092971,0xF1,0x01
40260,0.9129251700680272,0xE9,0x01
40268,0.9131065759637188,0xF9,0x01
40272,0.9131972789115647,0x08,0x79
40283,0.9134467120181405,0x2A,0x46
40320,0.9142857142857143,0xF2,0x01
40327,0.9144444444444444,0xEA,0x01
40335,0.9146258503401361,0xFA,0x01
40339,0.9147165532879818,0x08,0x7A
40366,0.915328798185941,0x2C,0x4C
40403,0.9161678004535148,0xF4,0x01
40410,0.9163265306122449,0xEC,0x01
40418,0.9165079365079365,0xFC,0x01
40422,0.9165986394557823,0x08,0x7C
42369,0.9607482993197279,0x08,0x03
42401,0.9614739229024943,0x08,0x05
43245,0.9806122448979592,0xEB,0x0F
43246,0.9806349206349206,0xF3,0x0F
43248,0.9806802721088436,0xFB,0x0F
43310,0.9820861678004535,0xED,0x0F
43311,0.982108843537415,0xF5,0x0F
43313,0.9821541950113378,0xFD,0x0F
43844,0.9941950113378685,0xF3,0x01
43851,0.9943537414965986,0xEB,0x01
43859,0.9945351473922902,0xFB,0x01
43863,0.9946258503401361,0x08,0x7B
43927,0.996077097505669,0xF5,0x01
43934,0.9962358276643991,0xED,0x01
43942,0.9964172335600907,0xFD,0x01
43946,0.9965079365079365,0x08,0x7D
44488,1.008798185941043,0x08,0x00
44551,1.0102267573696144,0x08,0x04
45228,1.025578231292517,0x08,0x01
45245,1.0259637188208617,0x08,0x02
49592,1.1245351473922902,0x08,0x03
49624,1.1252607709750566,0x08,0x05
50471,1.1444671201814058,0xEB,0x0F
50472,1.1444897959183673,0xF3,0x0F
50474,1.1445351473922902,0xFB,0x0F
50536,1.1459410430839003,0xED,0x0F
50537,1.1459637188208618,0xF5,0x0F
50539,1.1460090702947845,0xFD,0x0F
51032,1.15718820861678,0x2B,0x4A
51069,1.1580272108843537,0xF3,0x01
51076,1.158185941043084,0xEB,0x01
51084,1.1583673469387754,0xFB,0x01
51088,1.1584580498866213,0x08,0x7B
51115,1.1590702947845806,0x2D,0x46
51152,1.1599092970521543,0xF5,0x01
51159,1.1600680272108843,0xED,0x01
51167,1.160249433106576,0xFD,0x01
51171,1.1603401360544219,0x08,0x7D
56818,1.288390022675737,0x08,0x03
56850,1.2891156462585034,0x08,0x05
77272,1.7521995464852607,0xE5,0x0F
77274,1.7522448979591836,0xED,0x7F
77275,1.752267573696145,0xF5,0xDF
77277,1.752312925170068,0xFD,0xDF
77796,1.7640816326530613,0x2D,0x11
77798,1.7641269841269842,0x35,0x1C
77800,1.7641723356009071,0x25,0xE2
77804,1.7642630385487528,0x45,0x01
77807,1.7643310657596372,0x65,0x05
77808,1.7643537414965986,0x85,0x9F
77811,1.764421768707483,0xC5,0x02
77813,1.764467120181406,0xE5,0x08
77815,1.7645124716553289,0x4D,0x22
77818,1.764580498866213,0x6D,0x13
77820,1.764625850340136,0x8D,0x1F
77821,1.7646485260770974,0xAD,0x01
77823,1.7646938775510204,0xCD,0x03
77824,1.7647165532879818,0xED,0xD6
77827,1.7647845804988662,0x55,0x13
77831,1.764875283446712,0x75,0x27
77832,1.7648979591836735,0x95,0x5F
77834,1.7649433106575965,0xB5,0x00
77835,1.764965986394558,0xD5,0x03
77837,1.7650113378684806,0xF5,0x75
77840,1.765079365079365,0x5D,0x01
77843,1.7651473922902494,0x7D,0x2D
77845,1.7651927437641723,0x9D,0x1F
77846,1.7652154195011338,0xBD,0x02
77848,1.7652607709750567,0xDD,0x00
77849,1.7652834467120182,0xFD,0xD7
77854,1.7653968253968253,0x08,0x7D
78527,1.780657596371882,0x08,0x05
81569,1.849637188208617,0xE5,0x0F
81570,1.8496598639455781,0xED,0x7F
81572,1.849705215419501,0xF5,0xDF
81573,1.8497278911564625,0xFD,0xDF
82152,1.8628571428571428,0x7D,0x32
82163,1.8631065759637189,0xE5,0x08
82170,1.863265306122449,0xF5,0x75
82177,1.8634240362811791,0xED,0xD6
82185,1.8636054421768709,0xFD,0xD7
82189,1.8636961451247165,0x08,0x7D
82861,1.8789342403628118,0x08,0x05
85898,1.9478004535147393,0xE5,0x0F
85900,1.9478458049886622,0xED,0x7F
85901,1.9478684807256237,0xF5,0xDF
85903,1.9479138321995464,0xFD,0xDF
86497,1.9613832199546486,0xE5,0x08
86504,1.9615419501133786,0xF5,0x75
86511,1.9617006802721089,0xED,0xD6
86519,1.9618820861678004,0xFD,0xD7
86523,1.9619727891156462,0x08,0x7D
87195,1.9772108843537415,0x08,0x05
90233,2.0460997732426303,0xE5,0x0F
90235,2.046145124716553,0xED,0x7F
90236,2.0461678004535147,0xF5,0xDF
90238,2.0462131519274376,0xFD,0xDF
90835,2.059750566893424,0xE5,0x08
90842,2.059909297052154,0xF5,0x75
90849,2.0600680272108844,0xED,0xD6
90857,2.060249433106576,0xFD,0xD7
90861,2.0603401360544216,0x08,0x7D
91530,2.0755102040816324,0x08,0x05
94575,2.1445578231292517,0xE5,0x0F
94576,2.144580498866213,0xED,0x7F
94578,2.144625850340136,0xF5,0xDF
94579,2.1446485260770976,0xFD,0xDF
95158,2.1577777777777776,0x7D,0x2A
95169,2.1580272108843537,0xE5,0x08
95176,2.158185941043084,0xF5,0x75
95183,2.158344671201814,0xED,0xD6
95191,2.158526077097506,0xFD,0xD7
95195,2.1586167800453513,0x08,0x7D
95867,2.1738548752834466,0x08,0x05
98909,2.2428344671201814,0xE5,0x0F
98910,2.242857142857143,0xED,0x7F
98912,2.242902494331066,0xF5,0xDF
98913,2.2429251700680273,0xFD,0xDF
99492,2.2560544217687073,0x7D,0x2F
99503,2.2563038548752834,0xE5,0x08
99510,2.2564625850340136,0xF5,0x75
99517,2.256621315192744,0xED,0xD6
99525,2.256802721088435,0xFD,0xD7
99529,2.256893424036281,0x08,0x7D
100201,2.2721315192743763,0x08,0x05
103238,2.340997732426304,0xE5,0x0F
103240,2.3410430839002268,0xED,0x7F
103241,2.341065759637188,0xF5,0xDF
103243,2.341111111111111,0xFD,0xDF
103841,2.354671201814059,0xE5,0x08
103848,2.3548299319727892,0xF5,0x75
103855,2.3549886621315195,0xED,0xD6
103863,2.3551700680272107,0xFD,0xD7
103867,2.3552607709750566,0x08,0x7D
104536,2.3704308390022675,0x08,0x05
107576,2.4393650793650794,0xE5,0x0F
107578,2.4394104308390023,0xED,0x7F
107579,2.439433106575964,0xF5,0xDF
107581,2.4394784580498867,0xFD,0xDF
108175,2.4529478458049887,0xE5,0x08
108182,2.453106575963719,0xF5,0x75
108189,2.453265306122449,0xED,0xD6
108197,2.4534467120181405,0xFD,0xD7
108201,2.4535374149659863,0x08,0x7D
108873,2.4687755102040816,0x08,0x05
111914,2.537732426303855,0xE5,0x0F
111915,2.5377551020408164,0xED,0x7F
111917,2.5378004535147394,0xF5,0xDF
111918,2.537823129251701,0xFD,0xDF
112497,2.550952380952381,0x7D,0x27
112508,2.551201814058957,0xE5,0x08
112515,2.551360544217687,0xF5,0x75
112522,2.551519274376417,0xED,0xD6
112530,2.5517006802721087,0xFD,0xD7
112534,2.5517913832199546,0x08,0x7D
113206,2.56702947845805,0x08,0x05
116249,2.636031746031746,0xE5,0x0F
116251,2.636077097505669,0xED,0x7F
116252,2.6360997732426306,0xF5,0xDF
116254,2.6361451247165535,0xFD,0xDF
116833,2.6492743764172335,0x7D,0x2C
116844,2.6495238095238096,0xE5,0x08
116851,2.64968253968254,0xF5,0x75
116858,2.6498412698412697,0xED,0xD6
116866,2.6500226757369614,0xFD,0xD7
116870,2.6501133786848072,0x08,0x7D
117542,2.6653514739229025,0x08,0x05
120579,2.73421768707483,0xE5,0x0F
120581,2.734263038548753,0xED,0x7F
120582,2.7342857142857144,0xF5,0xDF
120584,2.7343310657596374,0xFD,0xDF
121182,2.747891156462585,0xE5,0x08
121189,2.748049886621315,0xF5,0x75
121196,2.7482086167800452,0xED,0xD6
121204,2.748390022675737,0xFD,0xD7
