sample,address_hex,value_hex
6232,0x62,0x1F
6233,0x82,0x9F
6235,0xA2,0x05
6236,0xC2,0x06
6238,0xE2,0x26
6240,0x4A,0x36
6243,0x6A,0x17
6245,0x8A,0x9D
6246,0xAA,0x03
6248,0xCA,0x04
6249,0xEA,0x25
6252,0x52,0x76
6256,0x72,0x2F
6257,0x92,0x9C
6259,0xB2,0x03
6260,0xD2,0x04
6262,0xF2,0x46
6265,0x5A,0x53
6268,0x7A,0x18
6270,0x9A,0x9F
6271,0xBA,0x05
6273,0xDA,0x02
6274,0xFA,0x28
6279,0x08,0x7A
6911,0x30,0x38
7635,0x30,0x2C
8358,0x30,0x20
9079,0x30,0x14
9804,0x30,0x0C
10525,0x30,0x00
10547,0x08,0x01
11247,0x28,0x4D
11249,0x30,0xF8
11969,0x28,0x4E
11971,0x30,0x04
12149,0xE1,0x2F
12151,0xE9,0x4F
12152,0xF1,0x2F
12154,0xF9,0x2F
12694,0x30,0x0C
12711,0x29,0x42
12741,0xE1,0x26
12748,0xF1,0x46
12755,0xE9,0x25
12763,0xF9,0x28
12767,0x08,0x79
13415,0x30,0x18
13452,0x08,0x02
14139,0x30,0x24
14339,0xE2,0x2F
14341,0xEA,0x4F
14342,0xF2,0x2F
14344,0xFA,0x2F
14860,0x30,0x30
14892,0x2A,0x41
14922,0xE2,0x26
14929,0xF2,0x46
14936,0xEA,0x25
14944,0xFA,0x28
14948,0x08,0x7A
15583,0x30,0x38
17029,0x30,0x2C
17749,0x30,0x20
18474,0x30,0x18
19195,0x30,0x0C
19217,0x08,0x01
19917,0x30,0x00
20641,0x28,0x4D
20643,0x30,0xF8
20821,0xE1,0x2F
20823,0xE9,0x4F
20824,0xF1,0x2F
20826,0xF9,0x2F
21362,0x28,0x4E
21364,0x30,0x00
21381,0x29,0x48
21410,0xE1,0x26
21417,0xF1,0x46
21424,0xE9,0x25
21432,0xF9,0x28
21436,0x08,0x79
22085,0x30,0x0C
22122,0x08,0x02
22810,0x30,0x18
23010,0xE2,0x2F
23011,0xEA,0x4F
23013,0xF2,0x2F
23014,0xFA,0x2F
23530,0x30,0x24
23562,0x2A,0x46
23592,0xE2,0x26
23599,0xF2,0x46
23606,0xEA,0x25
23614,0xFA,0x28
23618,0x08,0x7A
24253,0x30,0x2C
24977,0x30,0x38
26423,0x30,0x2C
27142,0x30,0x24
27867,0x30,0x18
27888,0x08,0x01
28587,0x30,0x0C
29311,0x30,0x00
29489,0xE1,0x2F
29491,0xE9,0x4F
29492,0xF1,0x2F
29494,0xF9,0x2F
30034,0x28,0x4D
30036,0x30,0xF8
30053,0x29,0x41
30082,0xE1,0x26
30089,0xF1,0x46
30096,0xE9,0x25
30104,0xF9,0x28
30108,0x08,0x79
30756,0x28,0x4E
30758,0x30,0x00
30795,0x08,0x02
31479,0x30,0x0C
31680,0xE2,0x2F
31681,0xEA,0x4F
31683,0xF2,0x2F
31684,0xFA,0x2F
32200,0x30,0x18
32232,0x2A,0x40
32262,0xE2,0x26
32269,0xF2,0x46
32276,0xEA,0x25
32284,0xFA,0x28
32288,0x08,0x7A
32923,0x30,0x20
33647,0x30,0x2C
34368,0x30,0x38
35813,0x30,0x30
36538,0x30,0x24
36560,0x08,0x01
37259,0x30,0x18
37983,0x30,0x0C
38161,0xE1,0x2F
38163,0xE9,0x4F
38164,0xF1,0x2F
38166,0xF9,0x2F
38703,0x30,0x04
38720,0x29,0x42
38750,0xE1,0x26
38757,0xF1,0x46
38764,0xE9,0x25
38772,0xF9,0x28
38776,0x08,0x79
39427,0x28,0x4D
39429,0x30,0xF8
39466,0x08,0x02
40150,0x28,0x4E
40152,0x30,0x00
40353,0xE2,0x2F
40354,0xEA,0x4F
40356,0xF2,0x2F
40357,0xFA,0x2F
40873,0x30,0x0C
40905,0x2A,0x41
40935,0xE2,0x26
40942,0xF2,0x46
40949,0xEA,0x25
40957,0xFA,0x28
40961,0x08,0x7A
41593,0x30,0x14
42317,0x30,0x20
43038,0x30,0x2C
43761,0x30,0x38
44485,0x30,0x3C
45206,0x30,0x30
45228,0x08,0x01
45928,0x30,0x24
46651,0x30,0x1C
46829,0xE1,0x2F
46831,0xE9,0x4F
46832,0xF1,0x2F
46834,0xF9,0x2F
47374,0x30,0x10
47391,0x29,0x48
47421,0xE1,0x26
47428,0xF1,0x46
47435,0xE9,0x25
47443,0xF9,0x28
47447,0x08,0x79
48096,0x30,0x04
48133,0x08,0x02
48820,0x28,0x4D
48823,0x30,0xF8
49023,0xE2,0x2F
49025,0xEA,0x4F
49026,0xF2,0x2F
49028,0xFA,0x2F
49541,0x30,0xFC
49573,0x2A,0x46
49603,0xE2,0x26
49610,0xF2,0x46
49617,0xEA,0x25
49625,0xFA,0x28
49629,0x08,0x7A
50264,0x28,0x4E
50266,0x30,0x08
50986,0x30,0x14
51710,0x30,0x20
52431,0x30,0x2C
53154,0x30,0x34
53878,0x30,0x3C
53899,0x08,0x01
54599,0x30,0x30
55323,0x30,0x28
55507,0xE1,0x2F
55509,0xE9,0x4F
55510,0xF1,0x2F
55512,0xF9,0x2F
56044,0x30,0x1C
56061,0x29,0x41
56091,0xE1,0x26
56098,0xF1,0x46
56105,0xE9,0x25
56113,0xF9,0x28
56117,0x08,0x79
56767,0x30,0x10
56804,0x08,0x02
57489,0x30,0x04
57691,0xE2,0x2F
57692,0xEA,0x4F
57694,0xF2,0x2F
57695,0xFA,0x2F
58214,0x28,0x4D
58216,0x30,0xFC
58248,0x2A,0x40
58278,0xE2,0x26
58285,0xF2,0x46
58292,0xEA,0x25
58300,0xFA,0x28
58304,0x08,0x7A
59658,0x28,0x4E
59660,0x30,0x08
60380,0x30,0x14
61104,0x30,0x1C
61824,0x30,0x28
62548,0x30,0x34
62570,0x08,0x01
63269,0x30,0x3C
63993,0x30,0x34
64171,0xE1,0x2F
64173,0xE9,0x4F
64174,0xF1,0x2F
64176,0xF9,0x2F
64716,0x30,0x28
64733,0x29,0x42
64763,0xE1,0x26
64770,0xF1,0x46
64777,0xE9,0x25
64785,0xF9,0x28
64789,0x08,0x79
65437,0x30,0x1C
65474,0x08,0x02
66159,0x30,0x10
66360,0xE2,0x2F
66361,0xEA,0x4F
66363,0xF2,0x2F
66364,0xFA,0x2F
66883,0x30,0x08
66915,0x2A,0x41
66945,0xE2,0x26
66952,0xF2,0x46
66959,0xEA,0x25
66967,0xFA,0x28
66971,0x08,0x7A
67607,0x28,0x4D
67609,0x30,0xFC
69052,0x28,0x4E
69054,0x30,0x08
69774,0x30,0x10
70494,0x30,0x1C
71218,0x30,0x28
71239,0x08,0x01
71942,0x30,0x34
72662,0x30,0x3C
72840,0xE1,0x2F
72842,0xE9,0x4F
72843,0xF1,0x2F
72845,0xF9,0x2F
73385,0x30,0x34
73402,0x29,0x48
73432,0xE1,0x26
73439,0xF1,0x46
73446,0xE9,0x25
73454,0xF9,0x28
73458,0x08,0x79
74107,0x30,0x28
74144,0x08,0x02
74831,0x30,0x1C
75032,0xE2,0x2F
75033,0xEA,0x4F
75035,0xF2,0x2F
75036,0xFA,0x2F
75552,0x30,0x14
75584,0x2A,0x46
75614,0xE2,0x26
75621,0xF2,0x46
75628,0xEA,0x25
75636,0xFA,0x28
75640,0x08,0x7A
76276,0x30,0x08
76997,0x28,0x4D
76999,0x30,0xFC
78442,0x28,0x4E
78444,0x30,0x04
79168,0x30,0x10
79888,0x30,0x1C
79910,0x08,0x01
80610,0x30,0x28
81333,0x30,0x30
81510,0xE1,0x2F
81512,0xE9,0x4F
81513,0xF1,0x2F
81515,0xF9,0x2F
82055,0x30,0x3C
82072,0x29,0x41
82102,0xE1,0x26
82109,0xF1,0x46
82116,0xE9,0x25
82124,0xF9,0x28
82128,0x08,0x79
82780,0x30,0x34
82817,0x08,0x02
83500,0x30,0x28
83701,0xE2,0x2F
83702,0xEA,0x4F
83704,0xF2,0x2F
83705,0xFA,0x2F
84225,0x30,0x20
84257,0x2A,0x40
84287,0xE2,0x26
84294,0xF2,0x46
84301,0xEA,0x25
84309,0xFA,0x28
84313,0x08,0x7A
84945,0x30,0x14
85670,0x30,0x08
86391,0x28,0x4D
86393,0x30,0xFC
87113,0x30,0xF8
87835,0x28,0x4E
87837,0x30,0x04
88558,0x30,0x10
88580,0x08,0x01
89282,0x30,0x1C
90005,0x30,0x24
90182,0xE1,0x2F
90184,0xE9,0x4F
90185,0xF1,0x2F
90187,0xF9,0x2F
90727,0x30,0x30
90744,0x29,0x42
90774,0xE1,0x26
90781,0xF1,0x46
90788,0xE9,0x25
90796,0xF9,0x28
90800,0x08,0x79
91448,0x30,0x3C
91485,0x08,0x02
92172,0x30,0x34
92373,0xE2,0x2F
92374,0xEA,0x4F
92376,0xF2,0x2F
92377,0xFA,0x2F
92893,0x30,0x2C
92925,0x2A,0x41
92955,0xE2,0x26
92962,0xF2,0x46
92969,0xEA,0x25
92977,0xFA,0x28
92981,0x08,0x7A
93616,0x30,0x20
94338,0x30,0x14
95062,0x30,0x08
95783,0x30,0x00
96507,0x28,0x4D
96509,0x30,0xF8
97230,0x28,0x4E
97232,0x30,0x04
97254,0x08,0x01
97951,0x30,0x10
98674,0x30,0x18
98851,0xE1,0x2F
98853,0xE9,0x4F
98854,0xF1,0x2F
98856,0xF9,0x2F
99396,0x30,0x24
99413,0x29,0x48
99443,0xE1,0x26
99450,0xF1,0x46
99457,0xE9,0x25
99465,0xF9,0x28
99469,0x08,0x79
100120,0x30,0x30
100157,0x08,0x02
100841,0x30,0x3C
101046,0xE2,0x2F
101048,0xEA,0x4F
101049,0xF2,0x2F
101051,0xFA,0x2F
101566,0x30,0x38
101598,0x2A,0x46
101617,0x7A,0x20
101628,0xE2,0x26
101635,0xF2,0x46
101642,0xEA,0x25
101650,0xFA,0x28
101654,0x08,0x7A
102286,0x30,0x2C
103009,0x30,0x20
103731,0x30,0x18
104455,0x30,0x0C
105176,0x30,0x00
105901,0x28,0x4D
105903,0x30,0xF8
105925,0x08,0x01
106621,0x28,0x4E
106623,0x30,0x00
106660,0x08,0x02
107345,0x30,0x0C
107495,0xE0,0x2F
107496,0xE8,0x4F
107498,0xF0,0x2F
107499,0xF8,0x2F
107500,0x08,0x00
107588,0xE1,0x2F
107589,0xE9,0x4F
107591,0xF1,0x2F
107592,0xF9,0x2F
107700,0xE3,0x7F
107701,0xEB,0x6F
107703,0xF3,0x8F
107704,0xFB,0x0F
107794,0xE4,0x7F
107795,0xEC,0x6F
107797,0xF4,0x8F
107798,0xFC,0x0F
107888,0xE5,0x7F
107889,0xED,0x6F
107891,0xF5,0x8F
107892,0xFD,0x0F
107979,0xE6,0x0F
107981,0xEE,0x2F
107982,0xF6,0x2F
107984,0xFE,0x2F
108073,0xE7,0x7F
108074,0xEF,0x6F
108076,0xF7,0x8F
108077,0xFF,0x0F
108148,0xE0,0x26
108155,0xF0,0x46
108162,0xE8,0x25
108170,0xF8,0x28
108174,0x08,0x78
108184,0x29,0x41
108201,0xE1,0x26
108212,0xE9,0x25
108225,0xF1,0x46
108237,0xF9,0x28
108242,0x08,0x79
108269,0x2B,0x2E
108271,0x33,0x1C
108273,0x23,0xF9
108276,0x43,0x12
108279,0x63,0x2F
108281,0x83,0x1F
108282,0xA3,0x01
108284,0xC3,0x02
108285,0xE3,0x73
108287,0x4B,0x24
108291,0x6B,0x1B
108292,0x8B,0x1F
108294,0xAB,0x01
108295,0xCB,0x02
108297,0xEB,0x84
108300,0x53,0x31
108303,0x73,0x1F
108305,0x93,0x1F
108306,0xB3,0x01
108308,0xD3,0x02
108309,0xF3,0x63
108312,0x5B,0x16
108315,0x7B,0x0C
108317,0x9B,0x15
108318,0xBB,0x01
108320,0xDB,0x02
108321,0xFB,0x08
108326,0x08,0x7B
108337,0x2C,0x28
108339,0x34,0x1C
108341,0x24,0xF9
108345,0x44,0x12
108348,0x64,0x2F
108349,0x84,0x1F
108351,0xA4,0x01
108352,0xC4,0x02
108354,0xE4,0x73
108356,0x4C,0x24
108359,0x6C,0x1B
108361,0x8C,0x1F
108362,0xAC,0x01
108364,0xCC,0x02
108365,0xEC,0x84
108368,0x54,0x31
108372,0x74,0x1F
108373,0x94,0x1F
108375,0xB4,0x01
108376,0xD4,0x02
108378,0xF4,0x63
108381,0x5C,0x16
108384,0x7C,0x0C
108386,0x9C,0x15
108387,0xBC,0x01
108389,0xDC,0x02
108390,0xFC,0x08
108395,0x08,0x7C
108406,0x2D,0x1E
108408,0x35,0x1C
108410,0x25,0xF9
108414,0x45,0x12
108417,0x65,0x3F
108418,0x85,0x0D
108420,0xA5,0x01
108421,0xC5,0x02
108423,0xE5,0x73
108425,0x4D,0x28
108428,0x6D,0x22
108430,0x8D,0x10
108431,0xAD,0x01
108433,0xCD,0x02
108434,0xED,0x84
108437,0x55,0x34
108441,0x75,0x1F
108442,0x95,0x11
108444,0xB5,0x01
108445,0xD5,0x02
108447,0xF5,0x63
108450,0x5D,0x16
108453,0x7D,0x08
108455,0x9D,0x13
108456,0xBD,0x01
108458,0xDD,0x02
108459,0xFD,0x08
108464,0x08,0x7D
108475,0x2E,0x0E
108477,0x36,0x1C
108479,0x26,0xFD
108483,0x46,0x01
108486,0x66,0x22
108487,0x86,0x1F
108489,0xA6,0x0A
108490,0xC6,0x02
108492,0xE6,0x07
108494,0x4E,0x02
108498,0x6E,0x06
108499,0x8E,0x9F
108501,0xAE,0x02
108502,0xCE,0x01
108504,0xEE,0x25
108507,0x56,0x02
108510,0x76,0x06
108512,0x96,0x90
108514,0xB6,0x02
108515,0xD6,0x01
108517,0xF6,0x25
108519,0x5E,0x02
108523,0x7E,0x09
108524,0x9E,0x9F
108526,0xBE,0x02
108527,0xDE,0x01
108529,0xFE,0x25
108533,0x08,0x7E
108545,0x2F,0x1D
108547,0x37,0xEC
108549,0x27,0xF9
108553,0x47,0x12
108556,0x67,0x3F
108557,0x87,0x0D
108559,0xA7,0x01
108560,0xC7,0x02
108562,0xE7,0x73
108564,0x4F,0x28
108567,0x6F,0x22
108569,0x8F,0x10
108570,0xAF,0x01
108572,0xCF,0x02
108573,0xEF,0x84
108576,0x57,0x34
108580,0x77,0x1F
108581,0x97,0x11
108583,0xB7,0x01
108584,0xD7,0x02
108586,0xF7,0x63
108589,0x5F,0x16
108592,0x7F,0x0A
108594,0x9F,0x13
108595,0xBF,0x01
108597,0xDF,0x02
108598,0xFF,0x08
108603,0x08,0x7F
108823,0x30,0x24
108871,0x33,0x44
108888,0x34,0x44
108905,0x35,0x44
108937,0x2F,0x1E
108940,0x37,0x14
109511,0x30,0x30
109559,0x33,0x70
109576,0x34,0x70
109593,0x35,0x70
109626,0x37,0x40
110234,0x30,0x3C
110283,0x33,0x74
110300,0x34,0x74
110317,0x35,0x74
110350,0x37,0x44
110484,0xE2,0x2F
110485,0xEA,0x4F
110487,0xF2,0x2F
110488,0xFA,0x2F
110957,0x30,0x38
110988,0x2A,0x40
111005,0xE2,0x26
111016,0xEA,0x25
111029,0xF2,0x46
111035,0x7A,0x18
111041,0xFA,0x28
111046,0x08,0x7A
111059,0x33,0x48
111076,0x34,0x48
111093,0x35,0x48
111125,0x37,0x18
111681,0x30,0x2C
111729,0x33,0x1C
111746,0x34,0x1C
111763,0x35,0x1C
111795,0x2F,0x1D
111798,0x37,0xEC
112401,0x30,0x20
112449,0x2B,0x2D
112451,0x33,0xF0
112468,0x2C,0x26
112470,0x34,0xF0
112486,0x2D,0x1D
112489,0x35,0xF0
112521,0x37,0xC0
113124,0x30,0x14
113172,0x33,0xC4
113189,0x34,0xC4
113206,0x35,0xC4
113239,0x37,0x94
113846,0x30,0x0C
113894,0x33,0xC0
113911,0x34,0xC0
113928,0x35,0xC0
113961,0x37,0x90
114569,0x30,0x00
114591,0x08,0x01
114619,0x33,0xEC
114636,0x34,0xEC
114653,0x35,0xEC
114685,0x37,0xBC
115292,0x28,0x4D
115294,0x30,0xF8
115342,0x2B,0x2E
115344,0x33,0x14
115361,0x2C,0x28
115363,0x34,0x14
115379,0x2D,0x1E
115382,0x35,0x14
115414,0x37,0xE4
116014,0x28,0x4E
116016,0x30,0x04
116064,0x33,0x40
116081,0x34,0x40
116098,0x35,0x40
116130,0x2F,0x1E
116133,0x37,0x10
116202,0xE1,0x2F
116204,0xE9,0x4F
116205,0xF1,0x2F
116207,0xF9,0x2F
116738,0x30,0x0C
116755,0x29,0x42
116785,0xE1,0x26
116792,0xF1,0x46
116799,0xE9,0x25
116807,0xF9,0x28
116811,0x08,0x79
116838,0x33,0x6C
116844,0x7B,0x12
116861,0x34,0x6C
116867,0x7C,0x12
116884,0x35,0x6C
116890,0x7D,0x0E
116911,0x76,0x0A
116916,0x6E,0x0A
116920,0x7E,0x0D
116936,0x37,0x3C
116942,0x7F,0x10
117459,0x30,0x18
117507,0x33,0x78
117524,0x34,0x78
117541,0x35,0x78
117574,0x37,0x48
118182,0x30,0x24
118219,0x08,0x02
118231,0x33,0x4C
118248,0x34,0x4C
118265,0x35,0x4C
118298,0x37,0x1C
118906,0x30,0x30
118954,0x33,0x20
118971,0x34,0x20
118988,0x35,0x20
119020,0x2F,0x1D
119023,0x37,0xF0
119115,0xE2,0x2F
119116,0xEA,0x4F
119118,0xF2,0x2F
119119,0xFA,0x2F
119627,0x30,0x38
119659,0x2A,0x41
119689,0xE2,0x26
119696,0xF2,0x46
119703,0xEA,0x25
119711,0xFA,0x28
119715,0x08,0x7A
119726,0x2B,0x2D
119729,0x33,0xF4
119745,0x2C,0x26
119748,0x34,0xF4
119764,0x2D,0x1D
119767,0x35,0xF4
119799,0x37,0xC4
120397,0x33,0xC8
120414,0x34,0xC8
120431,0x35,0xC8
120463,0x37,0x98
121073,0x30,0x2C
121121,0x33,0xBC
121138,0x34,0xBC
121155,0x35,0xBC
121188,0x37,0x8C
121794,0x30,0x20
121842,0x33,0xE8
121859,0x34,0xE8
121876,0x35,0xE8
121909,0x37,0xB8
122517,0x30,0x18
122565,0x2B,0x2E
122567,0x33,0x14
122584,0x2C,0x28
122586,0x34,0x14
122602,0x2D,0x1E
122605,0x35,0x14
122637,0x37,0xE4
123242,0x30,0x0C
123263,0x08,0x01
123291,0x33,0x40
123308,0x34,0x40
123325,0x35,0x40
123357,0x2F,0x1E
123359,0x37,0x10
123963,0x30,0x00
124011,0x33,0x68
124028,0x34,0x68
124045,0x35,0x68
124077,0x37,0x38
124686,0x28,0x4D
124688,0x30,0xF8
124736,0x33,0x7C
124753,0x34,0x7C
124770,0x35,0x7C
124803,0x37,0x4C
124872,0xE1,0x2F
124874,0xE9,0x4F
124875,0xF1,0x2F
124877,0xF9,0x2F
125407,0x28,0x4E
125409,0x30,0x00
125426,0x29,0x48
125455,0xE1,0x26
125462,0xF1,0x46
125469,0xE9,0x25
125477,0xF9,0x28
125481,0x08,0x79
125508,0x33,0x50
125525,0x34,0x50
125542,0x35,0x50
125575,0x37,0x20
126130,0x30,0x0C
126178,0x33,0x24
126195,0x34,0x24
126212,0x35,0x24
126244,0x2F,0x1D
126247,0x37,0xF4
126855,0x30,0x18
126892,0x08,0x02
126904,0x2B,0x2D
126906,0x33,0xF8
126922,0x2C,0x26
126925,0x34,0xF8
126941,0x2D,0x1D
126944,0x35,0xF8
126976,0x37,0xC8
127575,0x30,0x24
127623,0x33,0xCC
127640,0x34,0xCC
127657,0x35,0xCC
127690,0x37,0x9C
127781,0xE2,0x2F
127783,0xEA,0x4F
127784,0xF2,0x2F
127786,0xFA,0x2F
128298,0x30,0x2C
128330,0x2A,0x46
128360,0xE2,0x26
128367,0xF2,0x46
128374,0xEA,0x25
128382,0xFA,0x28
128386,0x08,0x7A
128398,0x33,0xB8
128415,0x34,0xB8
128432,0x35,0xB8
128464,0x37,0x88
129022,0x30,0x38
129070,0x33,0xE4
129087,0x34,0xE4
129104,0x35,0xE4
129136,0x37,0xB4
129789,0x2B,0x2E
129792,0x33,0x10
129808,0x2C,0x28
129811,0x34,0x10
129827,0x2D,0x1E
129830,0x35,0x10
129862,0x37,0xE0
130465,0x30,0x2C
130513,0x33,0x3C
130530,0x34,0x3C
130547,0x35,0x3C
130579,0x2F,0x1E
130582,0x37,0x0C
131189,0x30,0x24
131237,0x33,0x68
131254,0x34,0x68
131271,0x35,0x68
131303,0x37,0x38
131910,0x30,0x18
131932,0x08,0x01
131960,0x33,0x80
131977,0x34,0x80
131994,0x35,0x80
132026,0x37,0x50
132633,0x30,0x0C
132681,0x33,0x54
132698,0x34,0x54
132715,0x35,0x54
132748,0x37,0x24
133356,0x30,0x00
133404,0x33,0x28
133421,0x34,0x28
133438,0x35,0x28
133470,0x2F,0x1D
133473,0x37,0xF8
133542,0xE1,0x2F
133544,0xE9,0x4F
133545,0xF1,0x2F
133547,0xF9,0x2F
134078,0x28,0x4D
134081,0x30,0xF8
134097,0x29,0x41
134127,0xE1,0x26
134134,0xF1,0x46
134141,0xE9,0x25
134149,0xF9,0x28
134153,0x08,0x79
134180,0x2B,0x2D
134182,0x33,0xFC
134199,0x2C,0x26
134201,0x34,0xFC
134217,0x2D,0x1D
134220,0x35,0xFC
134252,0x37,0xCC
134800,0x28,0x4E
134802,0x30,0x00
134850,0x33,0xD0
134867,0x34,0xD0
134884,0x35,0xD0
134917,0x37,0xA0
135525,0x30,0x0C
135562,0x08,0x02
135574,0x33,0xB4
135591,0x34,0xB4
135608,0x35,0xB4
135641,0x37,0x84
136247,0x30,0x18
136295,0x33,0xE0
136312,0x34,0xE0
136329,0x35,0xE0
136361,0x37,0xB0
136453,0xE2,0x2F
136454,0xEA,0x4F
136456,0xF2,0x2F
136457,0xFA,0x2F
136968,0x30,0x20
137000,0x2A,0x40
137030,0xE2,0x26
137037,0xF2,0x46
137044,0xEA,0x25
137052,0xFA,0x28
137056,0x08,0x7A
137067,0x2B,0x2E
137070,0x33,0x0C
137086,0x2C,0x28
137089,0x34,0x0C
137105,0x2D,0x1E
137108,0x35,0x0C
137140,0x37,0xDC
137690,0x30,0x2C
137738,0x33,0x38
137755,0x34,0x38
137772,0x35,0x38
137804,0x2F,0x1E
137807,0x37,0x08
138413,0x30,0x38
138461,0x33,0x64
138478,0x34,0x64
138495,0x35,0x64
138528,0x37,0x34
139183,0x33,0x80
139200,0x34,0x80
139217,0x35,0x80
139249,0x37,0x50
139858,0x30,0x30
139906,0x33,0x58
139923,0x34,0x58
139940,0x35,0x58
139973,0x37,0x28
140581,0x30,0x24
140603,0x08,0x01
140631,0x33,0x2C
140648,0x34,0x2C
140665,0x35,0x2C
140697,0x2F,0x1D
140699,0x37,0xFC
141303,0x30,0x18
141351,0x33,0x00
141368,0x34,0x00
141385,0x35,0x00
141418,0x37,0xD0
142028,0x30,0x0C
142076,0x2B,0x2D
142078,0x33,0xD4
142095,0x2C,0x26
142097,0x34,0xD4
142113,0x2D,0x1D
142116,0x35,0xD4
142148,0x37,0xA4
142217,0xE1,0x2F
142219,0xE9,0x4F
142220,0xF1,0x2F
142222,0xF9,0x2F
142750,0x30,0x04
142767,0x29,0x42
142797,0xE1,0x26
142804,0xF1,0x46
142811,0xE9,0x25
142819,0xF9,0x28
142823,0x08,0x79
142850,0x33,0xB0
142867,0x34,0xB0
142884,0x35,0xB0
142917,0x37,0x80
143471,0x28,0x4D
143473,0x30,0xF8
143521,0x33,0xDC
143538,0x34,0xDC
143555,0x35,0xDC
143588,0x37,0xAC
144193,0x28,0x4E
144195,0x30,0x00
144232,0x08,0x02
144244,0x2B,0x2E
144246,0x33,0x08
144263,0x2C,0x28
144265,0x34,0x08
144281,0x2D,0x1E
144284,0x35,0x08
144316,0x37,0xD8
144916,0x30,0x0C
144964,0x33,0x34
144981,0x34,0x34
144998,0x35,0x34
145030,0x2F,0x1E
145032,0x37,0x04
145124,0xE2,0x2F
145125,0xEA,0x4F
145127,0xF2,0x2F
145128,0xFA,0x2F
145639,0x30,0x14
145671,0x2A,0x41
145701,0xE2,0x26
145708,0xF2,0x46
145715,0xEA,0x25
145723,0xFA,0x28
145727,0x08,0x7A
145739,0x33,0x60
145756,0x34,0x60
145773,0x35,0x60
145805,0x37,0x30
