sample,address_hex,value_hex
48837,0x29,0x46
48840,0x31,0xF4
49541,0x30,0xE0
49558,0x31,0xE0
50263,0x30,0xCC
50269,0x78,0x22
50286,0x31,0xCC
50292,0x79,0x22
50986,0x28,0x58
50989,0x30,0x28
51005,0x29,0x48
51008,0x31,0x28
51709,0x30,0x3C
51726,0x31,0x3C
52432,0x30,0x50
52449,0x31,0x50
53154,0x30,0x64
53160,0x78,0x1F
53176,0x31,0x64
53182,0x79,0x1F
53877,0x30,0x0C
53894,0x31,0x0C
54599,0x28,0x56
54601,0x30,0xF8
54618,0x29,0x46
54620,0x31,0xF8
55321,0x30,0xE4
55338,0x31,0xE4
56044,0x30,0xD0
56050,0x78,0x1C
56067,0x31,0xD0
56073,0x79,0x1C
56766,0x28,0x58
56769,0x30,0x24
56785,0x29,0x48
56788,0x31,0x24
57489,0x30,0x38
57506,0x31,0x38
58212,0x30,0x4C
58229,0x31,0x4C
58936,0x30,0x60
58942,0x78,0x1A
58959,0x31,0x60
58965,0x79,0x1A
59657,0x30,0x10
59674,0x31,0x10
60379,0x28,0x56
60381,0x30,0xFC
60398,0x29,0x46
60400,0x31,0xFC
61104,0x30,0xE8
61121,0x31,0xE8
61826,0x30,0xD4
61832,0x78,0x18
61849,0x31,0xD4
61855,0x79,0x19
62546,0x28,0x58
62549,0x30,0x24
62565,0x29,0x48
62568,0x31,0x24
63269,0x30,0x34
63286,0x31,0x34
63992,0x30,0x48
64009,0x31,0x48
64716,0x30,0x5C
64722,0x78,0x17
64738,0x31,0x5C
64744,0x79,0x17
65437,0x30,0x14
65454,0x31,0x14
66161,0x30,0x00
66178,0x31,0x00
66882,0x28,0x56
66884,0x30,0xEC
66901,0x29,0x46
66903,0x31,0xEC
67604,0x30,0xD8
67610,0x78,0x15
67627,0x31,0xD8
67633,0x79,0x15
68327,0x28,0x58
68330,0x30,0x20
68346,0x29,0x48
68349,0x31,0x20
69050,0x30,0x30
69067,0x31,0x30
69772,0x30,0x44
69789,0x31,0x44
70495,0x30,0x58
70512,0x31,0x58
71220,0x30,0x18
71237,0x31,0x18
71940,0x30,0x04
71957,0x31,0x04
72662,0x28,0x56
72664,0x30,0xF0
72681,0x29,0x46
72683,0x31,0xF0
73386,0x30,0xDC
73403,0x31,0xDC
74109,0x28,0x58
74112,0x30,0x1C
74128,0x29,0x48
74131,0x31,0x1C
74832,0x30,0x30
74849,0x31,0x30
75552,0x30,0x40
75569,0x31,0x40
76275,0x30,0x54
76292,0x31,0x54
76998,0x30,0x68
77015,0x31,0x68
77720,0x30,0x08
77737,0x31,0x08
78442,0x28,0x56
78444,0x30,0xF4
78461,0x29,0x46
78463,0x31,0xF4
79166,0x30,0xE0
79183,0x31,0xE0
79888,0x30,0xCC
79905,0x31,0xCC
80611,0x28,0x58
80614,0x30,0x2C
80630,0x29,0x48
80633,0x31,0x2C
81335,0x30,0x3C
81352,0x31,0x3C
82055,0x30,0x50
82072,0x31,0x50
82777,0x30,0x64
82794,0x31,0x64
83502,0x30,0x0C
83519,0x31,0x0C
84223,0x28,0x56
84225,0x30,0xF8
84242,0x29,0x46
84244,0x31,0xF8
84517,0xE3,0x0F
84518,0xEB,0x7F
84520,0xF3,0xDF
84521,0xFB,0xDF
84599,0xE4,0x1F
84600,0xEC,0x2F
84602,0xF4,0x1F
84603,0xFC,0x0F
84681,0xE5,0x0F
84682,0xED,0x7F
84684,0xF5,0xDF
84685,0xFD,0xDF
84945,0x30,0xE4
84962,0x31,0xE4
84995,0x2B,0x28
84997,0x33,0x1C
84999,0x23,0xE2
85002,0x43,0x01
85005,0x63,0x05
85007,0x83,0x9F
85008,0xA3,0x01
85010,0xC3,0x02
85011,0xE3,0x08
85013,0x4B,0x22
85017,0x6B,0x13
85018,0x8B,0x1F
85020,0xAB,0x01
85021,0xCB,0x03
85023,0xEB,0xD6
85026,0x53,0x13
85029,0x73,0x27
85031,0x93,0x5F
85032,0xB3,0x00
85034,0xD3,0x03
85035,0xF3,0x75
85038,0x5B,0x01
85041,0x7B,0x0B
85043,0x9B,0x1F
85044,0xBB,0x02
85047,0xFB,0xD7
85052,0x08,0x7B
85063,0x2C,0x21
85065,0x34,0x1C
85067,0x24,0xF9
85071,0x44,0x02
85074,0x64,0x75
85075,0x84,0x12
85077,0xA4,0x0A
85078,0xC4,0x0A
85080,0xE4,0x18
85082,0x4C,0x13
85085,0x6C,0x1F
85087,0x8C,0x12
85088,0xAC,0x08
85090,0xCC,0x06
85091,0xEC,0x17
85094,0x54,0x00
85098,0x74,0x0A
85099,0x94,0x12
85101,0xB4,0x09
85102,0xD4,0x07
85104,0xF4,0x27
85107,0x5C,0x01
85110,0x7C,0x09
85112,0x9C,0x5A
85113,0xBC,0x0A
85115,0xDC,0x05
85116,0xFC,0x06
85121,0x08,0x7C
85132,0x2D,0x18
85134,0x35,0x1C
85136,0x25,0xE2
85140,0x45,0x01
85143,0x65,0x05
85144,0x85,0x9F
85146,0xA5,0x01
85147,0xC5,0x02
85149,0xE5,0x08
85151,0x4D,0x22
85154,0x6D,0x13
85156,0x8D,0x1F
85157,0xAD,0x01
85159,0xCD,0x03
85160,0xED,0xD6
85163,0x55,0x13
85167,0x75,0x27
85168,0x95,0x5F
85170,0xB5,0x00
85171,0xD5,0x03
85173,0xF5,0x75
85176,0x5D,0x01
85179,0x7D,0x09
85181,0x9D,0x1F
85182,0xBD,0x02
85185,0xFD,0xD7
85190,0x08,0x7D
85668,0x30,0xD0
85685,0x31,0xD0
86390,0x28,0x58
86392,0x30,0x28
86409,0x29,0x48
86411,0x31,0x28
86448,0x08,0x03
86465,0x08,0x04
86482,0x08,0x05
87113,0x30,0x38
87130,0x31,0x38
87836,0x30,0x4C
87853,0x31,0x4C
88559,0x30,0x60
88576,0x31,0x60
89283,0x30,0x10
89300,0x31,0x10
89509,0xE3,0x0F
89511,0xEB,0x7F
89512,0xF3,0xDF
89514,0xFB,0xDF
89556,0xE4,0x1F
89557,0xEC,0x2F
89559,0xF4,0x1F
89560,0xFC,0x0F
89602,0xE5,0x0F
89604,0xED,0x7F
89605,0xF5,0xDF
89607,0xFD,0xDF
90005,0x28,0x56
90008,0x30,0xFC
90024,0x29,0x46
90027,0x31,0xFC
90078,0x7B,0x0E
90089,0xE3,0x08
90096,0xF3,0x75
90103,0xEB,0xD6
90111,0xFB,0xD7
90115,0x08,0x7B
90145,0x7C,0x0C
90156,0xE4,0x18
90163,0xF4,0x27
90170,0xEC,0x17
90178,0xFC,0x06
90182,0x08,0x7C
90212,0x7D,0x0C
90223,0xE5,0x08
90230,0xF5,0x75
90237,0xED,0xD6
90245,0xFD,0xD7
90249,0x08,0x7D
90728,0x30,0xE8
90745,0x31,0xE8
91448,0x30,0xD4
91465,0x31,0xD4
91502,0x08,0x03
91519,0x08,0x04
91536,0x08,0x05
92171,0x28,0x58
92174,0x30,0x24
92190,0x29,0x48
92193,0x31,0x24
92895,0x30,0x38
92912,0x31,0x38
93618,0x30,0x4C
93635,0x31,0x4C
94341,0x30,0x5C
94358,0x31,0x5C
95061,0x30,0x14
95078,0x31,0x14
95783,0x30,0x00
95800,0x31,0x00
96506,0x28,0x56
96508,0x30,0xEC
96524,0x29,0x46
96527,0x31,0xEC
97228,0x30,0xD8
97245,0x31,0xD8
97951,0x28,0x58
97954,0x30,0x20
97970,0x29,0x48
97973,0x31,0x20
98673,0x30,0x34
98690,0x31,0x34
99397,0x30,0x48
99414,0x31,0x48
100121,0x30,0x58
100138,0x31,0x58
100843,0x30,0x18
100860,0x31,0x18
101564,0x30,0x04
101581,0x31,0x04
102286,0x28,0x56
102288,0x30,0xF0
102305,0x29,0x46
102307,0x31,0xF0
103010,0x30,0xDC
103027,0x31,0xDC
103733,0x28,0x58
103736,0x30,0x1C
103752,0x29,0x48
103755,0x31,0x1C
104454,0x30,0x30
104471,0x31,0x30
105176,0x30,0x44
105193,0x31,0x44
105901,0x30,0x58
105918,0x31,0x58
106621,0x30,0x68
106638,0x31,0x68
107346,0x30,0x08
107363,0x31,0x08
108068,0x28,0x56
108071,0x30,0xF4
108087,0x29,0x46
108090,0x31,0xF4
108791,0x30,0xE0
108808,0x31,0xE0
109512,0x30,0xCC
109529,0x31,0xCC
110235,0x28,0x58
110238,0x30,0x2C
110254,0x29,0x48
110257,0x31,0x2C
110959,0x30,0x40
110976,0x31,0x40
111682,0x30,0x54
111699,0x31,0x54
112401,0x30,0x64
112418,0x31,0x64
113126,0x30,0x0C
113143,0x31,0x0C
113847,0x28,0x56
113849,0x30,0xF8
113866,0x29,0x46
113868,0x31,0xF8
114569,0x30,0xE4
114586,0x31,0xE4
114795,0xE3,0x0F
114797,0xEB,0x7F
114798,0xF3,0xDF
114800,0xFB,0xDF
114842,0xE4,0x1F
114843,0xEC,0x2F
114845,0xF4,0x1F
114846,0xFC,0x0F
114888,0xE5,0x0F
114890,0xED,0x7F
114891,0xF5,0xDF
114893,0xFD,0xDF
115292,0x30,0xD0
115309,0x31,0xD0
115360,0x7B,0x0B
115371,0xE3,0x08
115378,0xF3,0x75
115385,0xEB,0xD6
115393,0xFB,0xD7
115397,0x08,0x7B
115427,0x7C,0x09
115438,0xE4,0x18
115445,0xF4,0x27
115452,0xEC,0x17
115460,0xFC,0x06
115464,0x08,0x7C
115494,0x7D,0x09
115505,0xE5,0x08
115512,0xF5,0x75
115519,0xED,0xD6
115527,0xFD,0xD7
115531,0x08,0x7D
116015,0x28,0x58
116017,0x30,0x28
116034,0x29,0x48
116036,0x31,0x28
116737,0x30,0x3C
116754,0x31,0x3C
116791,0x08,0x03
116808,0x08,0x04
116825,0x08,0x05
117459,0x30,0x50
117476,0x31,0x50
118182,0x30,0x60
118199,0x31,0x60
118907,0x30,0x10
118924,0x31,0x10
119628,0x28,0x56
119630,0x30,0xFC
119647,0x29,0x46
119649,0x31,0xFC
119854,0xE3,0x0F
119855,0xEB,0x7F
119857,0xF3,0xDF
119858,0xFB,0xDF
119896,0xE4,0x1F
119897,0xEC,0x2F
119899,0xF4,0x1F
119900,0xFC,0x0F
119938,0xE5,0x0F
119939,0xED,0x7F
119941,0xF5,0xDF
119942,0xFD,0xDF
120349,0x30,0xE8
120366,0x31,0xE8
120428,0xE3,0x08
120435,0xF3,0x75
120442,0xEB,0xD6
120450,0xFB,0xD7
120454,0x08,0x7B
120495,0xE4,0x18
120502,0xF4,0x27
120509,0xEC,0x17
120517,0xFC,0x06
120521,0x08,0x7C
120562,0xE5,0x08
120569,0xF5,0x75
120576,0xED,0xD6
120584,0xFD,0xD7
120588,0x08,0x7D
121075,0x30,0xD4
121092,0x31,0xD4
121797,0x28,0x58
121799,0x30,0x24
121816,0x29,0x48
121818,0x31,0x24
121855,0x08,0x03
121872,0x08,0x04
121889,0x08,0x05
122517,0x30,0x38
122534,0x31,0x38
123239,0x30,0x4C
123256,0x31,0x4C
123962,0x30,0x60
123979,0x31,0x60
124687,0x30,0x14
124704,0x31,0x14
125410,0x30,0x00
125427,0x31,0x00
126129,0x28,0x56
126132,0x30,0xEC
126148,0x29,0x46
126151,0x31,0xEC
126852,0x30,0xD8
126869,0x31,0xD8
127576,0x28,0x58
127578,0x30,0x20
127595,0x29,0x48
127597,0x31,0x20
128297,0x30,0x34
128314,0x31,0x34
129020,0x30,0x48
129037,0x31,0x48
129742,0x30,0x5C
129759,0x31,0x5C
130467,0x30,0x18
130484,0x31,0x18
131187,0x30,0x04
131204,0x31,0x04
131912,0x28,0x56
131915,0x30,0xF0
131931,0x29,0x46
131934,0x31,0xF0
132634,0x30,0xDC
132651,0x31,0xDC
133357,0x28,0x58
133360,0x30,0x1C
133376,0x29,0x48
133379,0x31,0x1C
134077,0x30,0x30
134094,0x31,0x30
134800,0x30,0x44
134817,0x31,0x44
135049,0xE2,0x7F
135050,0xEA,0x6F
135052,0xF2,0x8F
135053,0xFA,0x0F
135156,0xE3,0x7F
135157,0xEB,0x6F
135159,0xF3,0x8F
135160,0xFB,0x0F
135525,0x30,0x58
135542,0x31,0x58
135557,0x2A,0x58
135559,0x32,0x1C
135561,0x22,0xF9
135565,0x42,0x12
135568,0x62,0x2F
135569,0x82,0x1F
135571,0xA2,0x01
135572,0xC2,0x02
135574,0xE2,0x73
135576,0x4A,0x24
135579,0x6A,0x1B
135581,0x8A,0x1F
135582,0xAA,0x01
135584,0xCA,0x02
135585,0xEA,0x84
135588,0x52,0x31
135592,0x72,0x1F
135593,0x92,0x1F
135595,0xB2,0x01
135596,0xD2,0x02
135598,0xF2,0x63
135601,0x5A,0x16
135604,0x7A,0x0F
135606,0x9A,0x15
135607,0xBA,0x01
135609,0xDA,0x02
135610,0xFA,0x08
135615,0x08,0x7A
135626,0x2B,0x56
135628,0x33,0xFC
135630,0x23,0xF9
135634,0x43,0x12
135637,0x63,0x2F
135638,0x83,0x1F
135643,0xE3,0x73
135645,0x4B,0x24
135648,0x6B,0x1B
135653,0xCB,0x02
135654,0xEB,0x84
135657,0x53,0x31
135661,0x73,0x1F
135662,0x93,0x1F
135664,0xB3,0x01
135665,0xD3,0x02
135667,0xF3,0x63
135670,0x5B,0x16
135673,0x7B,0x11
135675,0x9B,0x15
135676,0xBB,0x01
135678,0xDB,0x02
135679,0xFB,0x08
135684,0x08,0x7B
136247,0x30,0x1C
136264,0x31,0x1C
136281,0x32,0x4C
136297,0x2B,0x58
136300,0x33,0x24
136567,0xE4,0x7F
136568,0xEC,0x6F
136570,0xF4,0x8F
136571,0xFC,0x0F
136674,0xE5,0x7F
136675,0xED,0x6F
136677,0xF5,0x8F
136678,0xFD,0x0F
136968,0x30,0x08
136985,0x31,0x08
137002,0x32,0x80
137019,0x33,0x50
137035,0x2C,0x56
137037,0x34,0xF4
137042,0x44,0x12
137045,0x64,0x2F
137047,0x84,0x1F
137048,0xA4,0x01
137050,0xC4,0x02
137051,0xE4,0x73
137053,0x4C,0x24
137057,0x6C,0x1B
137058,0x8C,0x1F
137060,0xAC,0x01
137061,0xCC,0x02
137063,0xEC,0x84
137066,0x54,0x31
137069,0x74,0x1F
137071,0x94,0x1F
137072,0xB4,0x01
137074,0xD4,0x02
137075,0xF4,0x63
137078,0x5C,0x16
137081,0x7C,0x13
137083,0x9C,0x15
137084,0xBC,0x01
137086,0xDC,0x02
137087,0xFC,0x08
137092,0x08,0x7C
137103,0x2D,0x56
137105,0x35,0xEC
137107,0x25,0xF9
137111,0x45,0x12
137114,0x65,0x2F
137115,0x85,0x1F
137120,0xE5,0x73
137122,0x4D,0x24
137125,0x6D,0x1B
137130,0xCD,0x02
137131,0xED,0x84
137134,0x55,0x31
137138,0x75,0x1F
137139,0x95,0x1F
137141,0xB5,0x01
137142,0xD5,0x02
137144,0xF5,0x63
137147,0x5D,0x16
137150,0x7D,0x15
137152,0x9D,0x15
137153,0xBD,0x01
137155,0xDD,0x02
137156,0xFD,0x08
137161,0x08,0x7D
137690,0x28,0x56
137692,0x30,0xF4
137709,0x29,0x46
137711,0x31,0xF4
137728,0x32,0x70
137745,0x33,0x68
137761,0x2C,0x58
137764,0x34,0x1C
137780,0x2D,0x58
137783,0x35,0x14
138415,0x30,0xE0
138432,0x31,0xE0
138449,0x32,0x3C
138466,0x33,0x3C
138483,0x34,0x48
138500,0x35,0x40
139135,0x30,0xCC
139152,0x31,0xCC
139169,0x32,0x0C
139186,0x33,0x10
139203,0x34,0x60
139220,0x35,0x58
139859,0x28,0x58
139861,0x30,0x2C
139878,0x29,0x48
139880,0x31,0x2C
139896,0x2A,0x56
139899,0x32,0xD8
139915,0x2B,0x56
139918,0x33,0xE4
139935,0x34,0x34
139952,0x35,0x2C
140074,0xE2,0x7F
140075,0xEA,0x6F
140077,0xF2,0x8F
140078,0xFA,0x0F
140079,0x08,0x02
140129,0xE3,0x7F
140131,0xEB,0x6F
140132,0xF3,0x8F
140134,0xFB,0x0F
140135,0x08,0x03
140582,0x30,0x40
140599,0x31,0x40
140615,0x2A,0x55
140645,0xE2,0x73
140652,0xF2,0x63
140659,0xEA,0x84
140667,0xFA,0x08
140671,0x08,0x7A
140682,0x2B,0x55
140712,0xE3,0x73
140719,0xF3,0x63
140726,0xEB,0x84
140734,0xFB,0x08
140738,0x08,0x7B
140750,0x34,0x08
140767,0x35,0x00
141306,0x30,0x54
141323,0x31,0x54
141339,0x2A,0x56
141342,0x32,0x4C
141358,0x2B,0x56
141361,0x33,0x24
141377,0x2C,0x56
141380,0x34,0xDC
141396,0x2D,0x56
141399,0x35,0xD4
141579,0xE4,0x7F
141581,0xEC,0x6F
141582,0xF4,0x8F
141584,0xFC,0x0F
141585,0x08,0x04
141635,0xE5,0x7F
141636,0xED,0x6F
141638,0xF5,0x8F
141639,0xFD,0x0F
141641,0x08,0x05
142027,0x30,0x68
142044,0x31,0x68
142061,0x32,0x80
142078,0x33,0x50
142094,0x2C,0x55
142124,0xE4,0x73
142131,0xF4,0x63
142138,0xEC,0x84
142146,0xFC,0x08
142150,0x08,0x7C
142161,0x2D,0x55
142191,0xE5,0x73
142198,0xF5,0x63
142205,0xED,0x84
142213,0xFD,0x08
142217,0x08,0x7D
142751,0x30,0x08
142768,0x31,0x08
142785,0x32,0x70
142802,0x33,0x68
142818,0x2C,0x56
142821,0x34,0x1C
142837,0x2D,0x56
142840,0x35,0x14
143472,0x28,0x56
143474,0x30,0xF8
143491,0x29,0x46
143493,0x31,0xF8
143510,0x32,0x3C
143527,0x33,0x3C
143544,0x34,0x48
143561,0x35,0x40
144193,0x30,0xE4
144210,0x31,0xE4
144227,0x32,0x0C
144244,0x33,0x10
144261,0x34,0x60
144278,0x35,0x58
144916,0x30,0xD0
144933,0x31,0xD0
144949,0x2A,0x55
144952,0x32,0xD8
144968,0x2B,0x55
144971,0x33,0xE4
144988,0x34,0x34
145005,0x35,0x2C
145128,0xE2,0x7F
145130,0xEA,0x6F
145131,0xF2,0x8F
145133,0xFA,0x0F
145134,0x08,0x02
145183,0xE3,0x7F
145185,0xEB,0x6F
145186,0xF3,0x8F
145188,0xFB,0x0F
145189,0x08,0x03
145639,0x28,0x58
145641,0x30,0x28
145658,0x29,0x48
145660,0x31,0x28
145676,0x2A,0x51
145706,0xE2,0x73
145713,0xF2,0x63
145720,0xEA,0x84
145728,0xFA,0x08
145732,0x08,0x7A
145743,0x2B,0x51
145773,0xE3,0x73
145780,0xF3,0x63
145787,0xEB,0x84
145795,0xFB,0x08
145799,0x08,0x7B
145811,0x34,0x08
145828,0x35,0x00
146362,0x30,0x3C
146379,0x31,0x3C
146396,0x2A,0x52
146398,0x32,0x4C
146415,0x2B,0x52
146417,0x33,0x24
146433,0x2C,0x55
146436,0x34,0xDC
146452,0x2D,0x55
146455,0x35,0xD4
146635,0xE4,0x7F
146637,0xEC,0x6F
146638,0xF4,0x8F
146640,0xFC,0x0F
146641,0x08,0x04
146691,0xE5,0x7F
146692,0xED,0x6F
146694,0xF5,0x8F
146695,0xFD,0x0F
146697,0x08,0x05
147083,0x30,0x50
147100,0x31,0x50
147117,0x32,0x80
147134,0x33,0x50
147151,0x2C,0x51
147181,0xE4,0x73
147188,0xF4,0x63
147195,0xEC,0x84
147203,0xFC,0x08
147207,0x08,0x7C
147218,0x2D,0x51
147248,0xE5,0x73
147255,0xF5,0x63
147262,0xED,0x84
147270,0xFD,0x08
147274,0x08,0x7D
147806,0x30,0x64
147823,0x31,0x64
147840,0x32,0x70
147857,0x33,0x68
147873,0x2C,0x52
147876,0x34,0x1C
147892,0x2D,0x52
147895,0x35,0x14
148529,0x30,0x0C
148546,0x31,0x0C
148563,0x32,0x3C
148580,0x33,0x3C
148597,0x34,0x48
148614,0x35,0x40
149251,0x28,0x56
149253,0x30,0xFC
149269,0x29,0x46
149272,0x31,0xFC
149289,0x32,0x0C
149306,0x33,0x10
149323,0x34,0x60
149340,0x35,0x58
149973,0x30,0xE8
149990,0x31,0xE8
150007,0x2A,0x51
150009,0x32,0xD8
150026,0x2B,0x51
150028,0x33,0xE4
150045,0x34,0x34
150062,0x35,0x2C
150187,0xE2,0x7F
150188,0xEA,0x6F
150190,0xF2,0x8F
150191,0xFA,0x0F
150192,0x08,0x02
150242,0xE3,0x7F
150244,0xEB,0x6F
150245,0xF3,0x8F
150247,0xFB,0x0F
150248,0x08,0x03
150697,0x30,0xD4
150714,0x31,0xD4
150731,0x2A,0x50
150761,0xE2,0x73
150768,0xF2,0x63
150775,0xEA,0x84
150783,0xFA,0x08
150787,0x08,0x7A
150798,0x2B,0x50
150828,0xE3,0x73
150835,0xF3,0x63
150842,0xEB,0x84
150850,0xFB,0x08
150854,0x08,0x7B
150866,0x34,0x08
150883,0x35,0x00
151418,0x28,0x58
151420,0x30,0x24
151437,0x29,0x48
151439,0x31,0x24
151455,0x2A,0x51
151458,0x32,0x4C
151474,0x2B,0x51
151477,0x33,0x24
151493,0x2C,0x51
151496,0x34,0xDC
151512,0x2D,0x51
151515,0x35,0xD4
151695,0xE4,0x7F
151697,0xEC,0x6F
151698,0xF4,0x8F
151700,0xFC,0x0F
151701,0x08,0x04
151751,0xE5,0x7F
151752,0xED,0x6F
151754,0xF5,0x8F
151755,0xFD,0x0F
151757,0x08,0x05
152142,0x30,0x38
152159,0x31,0x38
152176,0x32,0x80
152193,0x33,0x50
152210,0x2C,0x50
152240,0xE4,0x73
152247,0xF4,0x63
152254,0xEC,0x84
152262,0xFC,0x08
152266,0x08,0x7C
152277,0x2D,0x50
152307,0xE5,0x73
152314,0xF5,0x63
152321,0xED,0x84
152329,0xFD,0x08
152333,0x08,0x7D
152865,0x30,0x4C
152882,0x31,0x4C
152899,0x32,0x70
152916,0x33,0x68
152932,0x2C,0x51
152935,0x34,0x1C
152951,0x2D,0x51
152954,0x35,0x14
153587,0x30,0x60
153604,0x31,0x60
153621,0x32,0x3C
153638,0x33,0x3C
153655,0x34,0x48
153672,0x35,0x40
154311,0x30,0x10
154328,0x31,0x10
154345,0x32,0x0C
154362,0x33,0x10
154379,0x34,0x60
154396,0x35,0x58
155031,0x28,0x56
155033,0x30,0xFC
155050,0x29,0x46
155052,0x31,0xFC
155068,0x2A,0x50
155071,0x32,0xD8
155087,0x2B,0x50
155090,0x33,0xE4
155107,0x34,0x34
155124,0x35,0x2C
155755,0x30,0xEC
155772,0x31,0xEC
155789,0x32,0xA4
155806,0x33,0xB8
155823,0x34,0x08
155840,0x35,0x00
156479,0x30,0xD8
156496,0x31,0xD8
156513,0x32,0xD4
156530,0x33,0x8C
156546,0x2C,0x50
156549,0x34,0xDC
156565,0x2D,0x50
156568,0x35,0xD4
157199,0x28,0x58
157201,0x30,0x20
157218,0x29,0x48
157220,0x31,0x20
157236,0x2A,0x51
157239,0x32,0x08
157256,0x33,0xA4
157273,0x34,0xB0
157290,0x35,0xA8
157921,0x30,0x34
157938,0x31,0x34
157955,0x32,0x38
157972,0x33,0xD0
157989,0x34,0x84
158006,0x35,0x7C
158644,0x30,0x48
158661,0x31,0x48
158678,0x32,0x6C
158695,0x33,0xFC
158712,0x34,0x9C
158729,0x35,0x94
159366,0x30,0x5C
159383,0x31,0x5C
159400,0x32,0x84
159417,0x2B,0x51
159419,0x33,0x28
159436,0x34,0xC8
159453,0x35,0xC0
160091,0x30,0x14
160108,0x31,0x14
160125,0x32,0x50
160142,0x33,0x54
160159,0x34,0xF4
160176,0x35,0xEC
160814,0x30,0x00
160831,0x31,0x00
160848,0x32,0x1C
160854,0x08,0x02
160866,0x33,0x64
160872,0x08,0x03
160884,0x2C,0x51
160886,0x34,0x20
160903,0x2D,0x51
160905,0x35,0x18
161536,0x28,0x56
161538,0x30,0xF0
161555,0x29,0x46
161557,0x31,0xF0
161573,0x2A,0x50
161576,0x32,0xE8
161593,0x33,0x38
161610,0x34,0x4C
161627,0x35,0x44
162257,0x30,0xDC
162274,0x31,0xDC
162291,0x32,0xB4
162308,0x33,0x0C
162325,0x34,0x5C
162331,0x08,0x04
162343,0x35,0x54
162349,0x08,0x05
162979,0x28,0x58
162981,0x30,0x1C
162998,0x29,0x48
163000,0x31,0x1C
163017,0x32,0xC0
163033,0x2B,0x50
