sample,address_hex,value_hex
4194,0x4B,0x50
4197,0x6B,0x15
4199,0x8B,0x95
4200,0xAB,0x01
4202,0xCB,0x02
4203,0xEB,0x46
4206,0x53,0x12
4210,0x73,0x1F
4211,0x93,0x57
4213,0xB3,0x01
4214,0xD3,0x02
4216,0xF3,0x37
4219,0x5B,0x01
4222,0x7B,0x0F
4224,0x9B,0x17
4225,0xBB,0x01
4227,0xDB,0x02
4228,0xFB,0x07
4233,0x08,0x7B
4244,0x2C,0x28
4246,0x34,0x1C
4248,0x24,0xEB
4252,0x44,0x76
4255,0x64,0x17
4256,0x84,0x10
4258,0xA4,0x02
4259,0xC4,0x01
4261,0xE4,0x03
4263,0x4C,0x62
4266,0x6C,0x2F
4268,0x8C,0x18
4269,0xAC,0x03
4271,0xCC,0x03
4272,0xEC,0x01
4275,0x54,0x39
4279,0x74,0x1D
4280,0x94,0x18
4282,0xB4,0x03
4283,0xD4,0x02
4285,0xF4,0x55
4288,0x5C,0x21
4291,0x7C,0x0D
4293,0x9C,0x12
4294,0xBC,0x09
4296,0xDC,0x08
4297,0xFC,0x96
4302,0x08,0x7C
4313,0x2D,0x18
4315,0x35,0x1C
4317,0x25,0xF9
4321,0x45,0x02
4324,0x65,0x75
4325,0x85,0x12
4327,0xA5,0x0A
4328,0xC5,0x0A
4330,0xE5,0x18
4332,0x4D,0x13
4335,0x6D,0x1F
4337,0x8D,0x12
4338,0xAD,0x08
4340,0xCD,0x06
4341,0xED,0x17
4344,0x55,0x00
4348,0x75,0x0A
4349,0x95,0x12
4351,0xB5,0x09
4352,0xD5,0x07
4354,0xF5,0x27
4357,0x5D,0x01
4360,0x7D,0x09
4362,0x9D,0x5A
4363,0xBD,0x0A
4365,0xDD,0x05
4366,0xFD,0x06
4371,0x08,0x7D
12105,0x1B,0x80
12112,0x1B,0x40
12138,0x1B,0x80
12172,0xE0,0x7F
12174,0xE8,0x6F
12175,0xF0,0x8F
12177,0xF8,0x0F
12180,0x1B,0x40
12207,0x1B,0x80
12214,0x1B,0x40
12240,0x1B,0x80
12267,0xE1,0xAF
12269,0xE9,0x0F
12270,0xF1,0x9F
12272,0xF9,0x0F
12275,0x1B,0x40
12302,0x1B,0x80
12315,0xE2,0x4F
12317,0xEA,0x3F
12318,0xF2,0x4F
12320,0xFA,0x0F
12321,0x08,0x02
12323,0x1B,0x40
12343,0x1B,0x80
12355,0xE3,0x4F
12357,0xEB,0x3F
12358,0xF3,0x4F
12360,0xFB,0x0F
12361,0x08,0x03
12363,0x1B,0x40
12383,0x1B,0x80
12395,0xE4,0x0F
12397,0xEC,0x5F
12398,0xF4,0x0F
12400,0xFC,0x9F
12401,0x08,0x04
12403,0x1B,0x40
12423,0x1B,0x80
12435,0xE5,0x1F
12437,0xED,0x2F
12438,0xF5,0x1F
12440,0xFD,0x0F
12441,0x08,0x05
12443,0x1B,0x40
12691,0x28,0x4E
12693,0x30,0x1C
12695,0x20,0xF9
12698,0x40,0x12
12701,0x60,0x3F
12703,0x80,0x0D
12704,0xA0,0x01
12706,0xC0,0x02
12707,0xE0,0x73
12709,0x48,0x28
12713,0x68,0x22
12714,0x88,0x10
12716,0xA8,0x01
12717,0xC8,0x02
12719,0xE8,0x84
12722,0x50,0x34
12725,0x70,0x1F
12727,0x90,0x11
12728,0xB0,0x01
12730,0xD0,0x02
12731,0xF0,0x63
12734,0x58,0x16
12737,0x78,0x09
12739,0x98,0x13
12740,0xB8,0x01
12742,0xD8,0x02
12743,0xF8,0x08
12748,0x08,0x78
12759,0x29,0x4E
12761,0x31,0x1C
12763,0x21,0xFA
12767,0x41,0x74
12770,0x61,0x17
12771,0x81,0x90
12773,0xA1,0x07
12774,0xC1,0x00
12776,0xE1,0xA5
12778,0x49,0x18
12781,0x69,0x1F
12783,0x89,0x10
12784,0xA9,0x01
12786,0xC9,0x00
12787,0xE9,0x95
12790,0x51,0x22
12794,0x71,0x1A
12795,0x91,0x15
12797,0xB1,0x01
12798,0xD1,0x00
12800,0xF1,0x0F
12803,0x59,0x36
12806,0x79,0x19
12808,0x99,0xDF
12809,0xB9,0x03
12812,0xF9,0x08
12817,0x08,0x79
12829,0x2A,0x2E
12859,0xE2,0x46
12866,0xF2,0x37
12873,0xEA,0x46
12881,0xFA,0x07
12885,0x08,0x7A
12896,0x2B,0x3E
12926,0xE3,0x46
12933,0xF3,0x37
12940,0xEB,0x46
12948,0xFB,0x07
12952,0x08,0x7B
12963,0x2C,0x2E
12993,0xE4,0x03
13000,0xF4,0x55
13007,0xEC,0x01
13015,0xFC,0x96
13019,0x08,0x7C
13030,0x2D,0x1E
13060,0xE5,0x18
13067,0xF5,0x27
13074,0xED,0x17
13082,0xFD,0x06
13086,0x08,0x7D
13417,0x30,0x3C
13434,0x31,0x3C
14137,0x30,0x60
14143,0x08,0x00
14155,0x31,0x60
14862,0x30,0x70
14879,0x31,0x70
15001,0x1B,0x80
15016,0x1B,0x40
15582,0x30,0x4C
15600,0x31,0x4C
16304,0x30,0x2C
16322,0x31,0x2C
16444,0x1B,0x80
16459,0xE0,0x7F
16461,0xE8,0x6F
16462,0xF0,0x8F
16464,0xF8,0x0F
16467,0x1B,0x40
16495,0x1B,0x80
16507,0xE1,0xAF
16509,0xE9,0x0F
16510,0xF1,0x9F
16512,0xF9,0x0F
16513,0x08,0x01
16515,0x1B,0x40
17027,0x28,0x48
17057,0xE0,0x73
17064,0xF0,0x63
17071,0xE8,0x84
17079,0xF8,0x08
17083,0x08,0x78
17094,0x29,0x48
17124,0xE1,0xA5
17131,0xF1,0x0F
17138,0xE9,0x95
17146,0xF9,0x08
17150,0x08,0x79
17752,0x30,0x3C
17769,0x31,0x3C
18472,0x30,0x60
18478,0x08,0x00
18490,0x31,0x60
19197,0x30,0x70
19214,0x31,0x70
19336,0x1B,0x80
19351,0x1B,0x40
19917,0x30,0x4C
19935,0x31,0x4C
20640,0x30,0x2C
20658,0x31,0x2C
20780,0x1B,0x80
20800,0xE0,0x7F
20802,0xE8,0x6F
20803,0xF0,0x8F
20805,0xF8,0x0F
20808,0x1B,0x40
20836,0x1B,0x80
20853,0xE1,0xAF
20855,0xE9,0x0F
20856,0xF1,0x9F
20858,0xF9,0x0F
20859,0x08,0x01
20861,0x1B,0x40
20889,0x1B,0x80
20901,0x1B,0x40
20918,0x1B,0x80
20930,0x1B,0x40
20962,0x1B,0x80
20969,0x1B,0x40
21362,0x28,0x4E
21392,0xE0,0x73
21399,0xF0,0x63
21406,0xE8,0x84
21414,0xF8,0x08
21418,0x08,0x78
21429,0x29,0x4E
21448,0x79,0x17
21459,0xE1,0xA5
21466,0xF1,0x0F
21473,0xE9,0x95
21481,0xF9,0x08
21485,0x08,0x79
21501,0x08,0x02
21518,0x08,0x03
22085,0x30,0x3C
22102,0x31,0x3C
22809,0x30,0x60
22826,0x31,0x60
23530,0x30,0x70
23547,0x31,0x70
24253,0x30,0x4C
24270,0x31,0x4C
24977,0x30,0x2C
24994,0x31,0x2C
25699,0x30,0x08
25716,0x31,0x08
26420,0x28,0x4D
26422,0x30,0xE4
26439,0x29,0x4D
26441,0x31,0xE4
27142,0x30,0xC4
27159,0x31,0xC0
27867,0x30,0xD8
27884,0x31,0xD4
28588,0x30,0xF8
28605,0x31,0xF8
29312,0x28,0x4E
29315,0x30,0x1C
29321,0x08,0x00
29333,0x29,0x4E
29335,0x31,0x1C
29508,0x1B,0x80
29515,0x1B,0x40
29540,0x1B,0x80
29563,0xE2,0xAF
29565,0xEA,0x0F
29566,0xF2,0x9F
29568,0xFA,0x0F
29571,0x1B,0x40
29591,0x1B,0x80
29598,0x1B,0x40
29623,0x1B,0x80
29646,0xE3,0xAF
29648,0xEB,0x0F
29649,0xF3,0x9F
29651,0xFB,0x0F
29654,0x1B,0x40
29674,0x1B,0x80
29681,0x1B,0x40
29706,0x1B,0x80
29729,0xE4,0xAF
29731,0xEC,0x0F
29732,0xF4,0x9F
29734,0xFC,0x0F
29735,0x08,0x04
29737,0x1B,0x40
30032,0x30,0x40
30049,0x31,0x40
30065,0x2A,0x3E
30072,0x42,0x74
30075,0x62,0x17
30077,0x82,0x90
30078,0xA2,0x07
30080,0xC2,0x00
30081,0xE2,0xA5
30083,0x4A,0x18
30087,0x6A,0x1F
30088,0x8A,0x10
30091,0xCA,0x00
30093,0xEA,0x95
30096,0x52,0x22
30099,0x72,0x1A
30101,0x92,0x15
30104,0xD2,0x00
30105,0xF2,0x0F
30108,0x5A,0x36
30113,0x9A,0xDF
30114,0xBA,0x03
30116,0xDA,0x00
30117,0xFA,0x08
30122,0x08,0x7A
30133,0x2B,0x38
30141,0x43,0x74
30144,0x63,0x17
30145,0x83,0x90
30147,0xA3,0x07
30148,0xC3,0x00
30150,0xE3,0xA5
30152,0x4B,0x18
30155,0x6B,0x1F
30157,0x8B,0x10
30160,0xCB,0x00
30161,0xEB,0x95
30164,0x53,0x22
30168,0x73,0x1A
30169,0x93,0x15
30172,0xD3,0x00
30174,0xF3,0x0F
30177,0x5B,0x36
30182,0x9B,0xDF
30183,0xBB,0x03
30185,0xDB,0x00
30186,0xFB,0x08
30191,0x08,0x7B
30202,0x2C,0x32
30206,0x24,0xFA
30210,0x44,0x74
30214,0x84,0x90
30216,0xA4,0x07
30217,0xC4,0x00
30219,0xE4,0xA5
30221,0x4C,0x18
30224,0x6C,0x1F
30226,0x8C,0x10
30227,0xAC,0x01
30229,0xCC,0x00
30230,0xEC,0x95
30233,0x54,0x22
30237,0x74,0x1A
30238,0x94,0x15
30240,0xB4,0x01
30241,0xD4,0x00
30243,0xF4,0x0F
30246,0x5C,0x36
30249,0x7C,0x0F
30251,0x9C,0xDF
30252,0xBC,0x03
30254,0xDC,0x00
30255,0xFC,0x08
30260,0x08,0x7C
30756,0x30,0x60
30773,0x31,0x64
31478,0x30,0x6C
31495,0x31,0x70
32203,0x30,0x48
32220,0x31,0x4C
32924,0x30,0x28
32941,0x31,0x28
33646,0x30,0x04
33663,0x31,0x04
33785,0x1B,0x80
33805,0xE0,0x7F
33807,0xE8,0x6F
33808,0xF0,0x8F
33810,0xF8,0x0F
33813,0x1B,0x40
33842,0x1B,0x80
33859,0xE1,0xAF
33861,0xE9,0x0F
33862,0xF1,0x9F
33864,0xF9,0x0F
33865,0x08,0x01
33867,0x1B,0x40
34368,0x28,0x48
34386,0x78,0x0B
34397,0xE0,0x73
34404,0xF0,0x63
34411,0xE8,0x84
34419,0xF8,0x08
34423,0x08,0x78
34434,0x29,0x48
34453,0x79,0x19
34464,0xE1,0xA5
34471,0xF1,0x0F
34478,0xE9,0x95
34486,0xF9,0x08
34490,0x08,0x79
34506,0x08,0x02
34523,0x08,0x03
34540,0x08,0x04
35091,0x30,0x3C
35108,0x31,0x3C
35815,0x30,0x60
35832,0x31,0x60
36535,0x30,0x70
36552,0x31,0x70
37258,0x30,0x4C
37275,0x31,0x4C
37982,0x30,0x2C
37999,0x31,0x2C
38174,0x1B,0x80
38194,0xE2,0xAF
38196,0xEA,0x0F
38197,0xF2,0x9F
38199,0xFA,0x0F
38202,0x1B,0x40
38222,0x1B,0x80
38241,0xE3,0xAF
38243,0xEB,0x0F
38244,0xF3,0x9F
38246,0xFB,0x0F
38249,0x1B,0x40
38269,0x1B,0x80
38288,0xE4,0xAF
38290,0xEC,0x0F
38291,0xF4,0x9F
38293,0xFC,0x0F
38296,0x1B,0x40
38703,0x30,0x08
38720,0x31,0x08
38756,0x7A,0x12
38767,0xE2,0xA5
38774,0xF2,0x0F
38781,0xEA,0x95
38789,0xFA,0x08
38793,0x08,0x7A
38823,0x7B,0x13
38834,0xE3,0xA5
38841,0xF3,0x0F
38848,0xEB,0x95
38856,0xFB,0x08
38860,0x08,0x7B
38890,0x7C,0x13
38901,0xE4,0xA5
38908,0xF4,0x0F
38915,0xEC,0x95
38923,0xFC,0x08
38927,0x08,0x7C
39425,0x28,0x46
39427,0x30,0xE4
39444,0x29,0x46
39446,0x31,0xE4
40148,0x30,0xC4
40165,0x31,0xC0
40871,0x30,0xD8
40888,0x31,0xD4
41594,0x30,0xF8
41611,0x31,0xF8
42316,0x28,0x48
42318,0x30,0x1C
42324,0x08,0x00
42336,0x29,0x48
42338,0x31,0x1C
43038,0x30,0x40
43055,0x31,0x40
43077,0x08,0x02
43094,0x08,0x03
43111,0x08,0x04
43762,0x30,0x60
43779,0x31,0x64
44483,0x30,0x6C
44500,0x31,0x70
45206,0x30,0x48
45223,0x31,0x4C
45930,0x30,0x28
45947,0x31,0x28
46651,0x30,0x04
46668,0x31,0x04
46790,0x1B,0x80
46810,0xE0,0x7F
46812,0xE8,0x6F
46813,0xF0,0x8F
46815,0xF8,0x0F
46818,0x1B,0x40
46847,0x1B,0x80
46864,0xE1,0xAF
46866,0xE9,0x0F
46867,0xF1,0x9F
46869,0xF9,0x0F
46870,0x08,0x01
46872,0x1B,0x40
46901,0x1B,0x80
46916,0xE2,0xAF
46917,0xEA,0x0F
46919,0xF2,0x9F
46920,0xFA,0x0F
46924,0x1B,0x40
46943,0x1B,0x80
46958,0xE3,0xAF
46960,0xEB,0x0F
46961,0xF3,0x9F
46963,0xFB,0x0F
46966,0x1B,0x40
46986,0x1B,0x80
47001,0xE4,0xAF
47002,0xEC,0x0F
47004,0xF4,0x9F
47005,0xFC,0x0F
47009,0x1B,0x40
47375,0x28,0x42
47394,0x78,0x0D
47405,0xE0,0x73
47412,0xF0,0x63
47419,0xE8,0x84
47427,0xF8,0x08
47431,0x08,0x78
47442,0x29,0x42
47461,0x79,0x1B
47472,0xE1,0xA5
47479,0xF1,0x0F
47486,0xE9,0x95
47494,0xF9,0x08
47498,0x08,0x79
47539,0xE2,0xA5
47546,0xF2,0x0F
47553,0xEA,0x95
47561,0xFA,0x08
47565,0x08,0x7A
47606,0xE3,0xA5
47613,0xF3,0x0F
47620,0xEB,0x95
47628,0xFB,0x08
47632,0x08,0x7B
47673,0xE4,0xA5
47680,0xF4,0x0F
47687,0xEC,0x95
47695,0xFC,0x08
47699,0x08,0x7C
48096,0x30,0x3C
48113,0x31,0x3C
48820,0x30,0x60
48837,0x31,0x60
49541,0x30,0x70
49558,0x31,0x70
50266,0x30,0x4C
50283,0x31,0x4C
50987,0x30,0x2C
51004,0x31,0x2C
51710,0x30,0x08
51727,0x31,0x08
51749,0x08,0x02
51766,0x08,0x03
51783,0x08,0x04
52432,0x28,0x41
52434,0x30,0xE4
52451,0x29,0x41
52453,0x31,0xE4
53154,0x30,0xC4
53171,0x31,0xC0
53876,0x30,0xD8
53893,0x31,0xD4
54601,0x30,0xF8
54618,0x31,0xF8
55321,0x28,0x42
55323,0x30,0x1C
55329,0x08,0x00
55341,0x29,0x42
55343,0x31,0x1C
55516,0x1B,0x80
55531,0xE2,0xAF
55533,0xEA,0x0F
55534,0xF2,0x9F
55536,0xFA,0x0F
55539,0x1B,0x40
55559,0x1B,0x80
55574,0xE3,0xAF
55575,0xEB,0x0F
55577,0xF3,0x9F
55578,0xFB,0x0F
55582,0x1B,0x40
55601,0x1B,0x80
55616,0xE4,0xAF
55618,0xEC,0x0F
55619,0xF4,0x9F
55621,0xFC,0x0F
55624,0x1B,0x40
56044,0x30,0x40
56061,0x31,0x40
56078,0x2A,0x41
56108,0xE2,0xA5
56115,0xF2,0x0F
56122,0xEA,0x95
56130,0xFA,0x08
56134,0x08,0x7A
56145,0x2B,0x3C
56175,0xE3,0xA5
56182,0xF3,0x0F
56189,0xEB,0x95
56197,0xFB,0x08
56201,0x08,0x7B
56212,0x2C,0x35
56242,0xE4,0xA5
56249,0xF4,0x0F
56256,0xEC,0x95
56264,0xFC,0x08
56268,0x08,0x7C
56766,0x30,0x60
56783,0x31,0x64
57491,0x30,0x6C
57508,0x31,0x70
58212,0x30,0x48
58229,0x31,0x4C
58934,0x30,0x28
58951,0x31,0x28
59659,0x30,0x04
59676,0x31,0x04
59798,0x1B,0x80
59818,0xE0,0x7F
59820,0xE8,0x6F
59821,0xF0,0x8F
59823,0xF8,0x0F
59826,0x1B,0x40
59855,0x1B,0x80
59872,0xE1,0xAF
59874,0xE9,0x0F
59875,0xF1,0x9F
59877,0xF9,0x0F
59878,0x08,0x01
59880,0x1B,0x40
60380,0x28,0x3E
60399,0x78,0x0F
60410,0xE0,0x73
60417,0xF0,0x63
60424,0xE8,0x84
60432,0xF8,0x08
60436,0x08,0x78
60447,0x29,0x3E
60466,0x79,0x1D
60477,0xE1,0xA5
60484,0xF1,0x0F
60491,0xE9,0x95
60499,0xF9,0x08
60503,0x08,0x79
60519,0x08,0x02
60536,0x08,0x03
60553,0x08,0x04
61101,0x30,0x3C
61118,0x31,0x3C
61824,0x30,0x60
61841,0x31,0x60
62548,0x30,0x70
62565,0x31,0x70
63269,0x30,0x4C
63286,0x31,0x4C
63992,0x30,0x2C
64009,0x31,0x2C
64184,0x1B,0x80
64199,0xE2,0xAF
64201,0xEA,0x0F
64202,0xF2,0x9F
64204,0xFA,0x0F
64207,0x1B,0x40
64227,0x1B,0x80
64242,0xE3,0xAF
64243,0xEB,0x0F
64245,0xF3,0x9F
64246,0xFB,0x0F
64250,0x1B,0x40
64269,0x1B,0x80
64284,0xE4,0xAF
64286,0xEC,0x0F
64287,0xF4,0x9F
64289,0xFC,0x0F
64292,0x1B,0x40
64715,0x30,0x08
64732,0x31,0x08
64779,0xE2,0xA5
64786,0xF2,0x0F
64793,0xEA,0x95
64801,0xFA,0x08
64805,0x08,0x7A
64846,0xE3,0xA5
64853,0xF3,0x0F
64860,0xEB,0x95
64868,0xFB,0x08
64872,0x08,0x7B
64913,0xE4,0xA5
64920,0xF4,0x0F
64927,0xEC,0x95
64935,0xFC,0x08
64939,0x08,0x7C
65437,0x28,0x3D
65439,0x30,0xE4
65456,0x29,0x3D
65458,0x31,0xE4
66160,0x30,0xC4
66177,0x31,0xC0
66883,0x30,0xD8
66900,0x31,0xD4
67605,0x30,0xF8
67622,0x31,0xF8
68327,0x28,0x3E
68329,0x30,0x1C
68335,0x08,0x00
68347,0x29,0x3E
68349,0x31,0x1C
69049,0x30,0x40
69066,0x31,0x40
69088,0x08,0x02
69105,0x08,0x03
69122,0x08,0x04
69772,0x30,0x60
69789,0x31,0x64
70496,0x30,0x6C
70513,0x31,0x70
71217,0x30,0x48
71234,0x31,0x4C
71940,0x30,0x28
71957,0x31,0x28
72662,0x30,0x04
72679,0x31,0x04
72801,0x1B,0x80
72821,0xE0,0x7F
72823,0xE8,0x6F
72824,0xF0,0x8F
72826,0xF8,0x0F
72829,0x1B,0x40
72858,0x1B,0x80
72875,0xE1,0xAF
72877,0xE9,0x0F
72878,0xF1,0x9F
72880,0xF9,0x0F
72881,0x08,0x01
72883,0x1B,0x40
72912,0x1B,0x80
72927,0xE2,0xAF
72928,0xEA,0x0F
72930,0xF2,0x9F
72931,0xFA,0x0F
72935,0x1B,0x40
72954,0x1B,0x80
72969,0xE3,0xAF
72971,0xEB,0x0F
72972,0xF3,0x9F
72974,0xFB,0x0F
72977,0x1B,0x40
72997,0x1B,0x80
73012,0xE4,0xAF
73013,0xEC,0x0F
73015,0xF4,0x9F
73016,0xFC,0x0F
73020,0x1B,0x40
73039,0x1B,0x80
73056,0xE5,0x1F
73058,0xED,0x2F
73059,0xF5,0x1F
73061,0xFD,0x0F
73062,0x08,0x05
73064,0x1B,0x40
73387,0x28,0x3C
73406,0x78,0x11
73417,0xE0,0x73
73424,0xF0,0x63
73431,0xE8,0x84
73439,0xF8,0x08
73443,0x08,0x78
73454,0x29,0x3C
73473,0x79,0x1F
73484,0xE1,0xA5
73491,0xF1,0x0F
73498,0xE9,0x95
73506,0xF9,0x08
73510,0x08,0x79
73551,0xE2,0xA5
73558,0xF2,0x0F
73565,0xEA,0x95
73573,0xFA,0x08
73577,0x08,0x7A
73618,0xE3,0xA5
73625,0xF3,0x0F
73632,0xEB,0x95
73640,0xFB,0x08
73644,0x08,0x7B
73685,0xE4,0xA5
73692,0xF4,0x0F
73699,0xEC,0x95
73707,0xFC,0x08
73711,0x08,0x7C
73722,0x2D,0x21
73741,0x7D,0x08
73752,0xE5,0x18
73759,0xF5,0x27
73766,0xED,0x17
73774,0xFD,0x06
73778,0x08,0x7D
74107,0x30,0x3C
74124,0x31,0x3C
74832,0x30,0x60
74849,0x31,0x60
75553,0x30,0x70
75570,0x31,0x70
76275,0x30,0x4C
76292,0x31,0x4C
77000,0x30,0x2C
77017,0x31,0x2C
77720,0x30,0x08
77737,0x31,0x08
77759,0x08,0x02
77776,0x08,0x03
77793,0x08,0x04
78442,0x28,0x3A
78444,0x30,0xE4
78461,0x29,0x3A
78463,0x31,0xE4
79168,0x30,0xC4
79185,0x31,0xC0
79890,0x30,0xD8
79907,0x31,0xD4
80612,0x30,0xF8
80629,0x31,0xF8
81332,0x28,0x3C
81334,0x30,0x1C
81340,0x08,0x00
81352,0x29,0x3C
81354,0x31,0x1C
81527,0x1B,0x80
81547,0xE2,0xAF
81549,0xEA,0x0F
81550,0xF2,0x9F
81552,0xFA,0x0F
81555,0x1B,0x40
81575,0x1B,0x80
81594,0xE3,0xAF
81596,0xEB,0x0F
81597,0xF3,0x9F
81599,0xFB,0x0F
81602,0x1B,0x40
81622,0x1B,0x80
81641,0xE4,0xAF
81643,0xEC,0x0F
81644,0xF4,0x9F
81646,0xFC,0x0F
81649,0x1B,0x40
82056,0x30,0x40
82073,0x31,0x40
82089,0x2A,0x42
82108,0x7A,0x0F
82119,0xE2,0xA5
82126,0xF2,0x0F
82133,0xEA,0x95
82141,0xFA,0x08
82145,0x08,0x7A
82156,0x2B,0x3E
82175,0x7B,0x0E
82186,0xE3,0xA5
82193,0xF3,0x0F
82200,0xEB,0x95
82208,0xFB,0x08
82212,0x08,0x7B
82223,0x2C,0x38
82242,0x7C,0x0E
82253,0xE4,0xA5
82260,0xF4,0x0F
82267,0xEC,0x95
82275,0xFC,0x08
82279,0x08,0x7C
82778,0x30,0x60
82795,0x31,0x64
83500,0x30,0x6C
83517,0x31,0x70
84224,0x30,0x48
84241,0x31,0x4C
84945,0x30,0x28
84962,0x31,0x28
85668,0x30,0x04
85685,0x31,0x04
85807,0x1B,0x80
85827,0xE0,0x7F
85829,0xE8,0x6F
85830,0xF0,0x8F
85832,0xF8,0x0F
85835,0x1B,0x40
85864,0x1B,0x80
85881,0xE1,0xAF
85883,0xE9,0x0F
85884,0xF1,0x9F
85886,0xF9,0x0F
85887,0x08,0x01
85889,0x1B,0x40
86392,0x28,0x45
86411,0x78,0x0D
86422,0xE0,0x73
86429,0xF0,0x63
86436,0xE8,0x84
86444,0xF8,0x08
86448,0x08,0x78
86459,0x29,0x45
86478,0x79,0x1D
86489,0xE1,0xA5
86496,0xF1,0x0F
86503,0xE9,0x95
86511,0xF9,0x08
86515,0x08,0x79
86531,0x08,0x02
86548,0x08,0x03
86565,0x08,0x04
87113,0x30,0x3C
87130,0x31,0x3C
87837,0x30,0x60
87854,0x31,0x60
88558,0x30,0x70
88575,0x31,0x70
89282,0x30,0x4C
89288,0x08,0x00
89300,0x31,0x4C
90003,0x30,0x2C
90020,0x31,0x2C
90142,0x1B,0x80
90162,0xE0,0x7F
90164,0xE8,0x6F
90165,0xF0,0x8F
90167,0xF8,0x0F
90170,0x1B,0x40
90198,0x1B,0x80
90215,0xE1,0xAF
90217,0xE9,0x0F
90218,0xF1,0x9F
90220,0xF9,0x0F
90221,0x08,0x01
90223,0x1B,0x40
90251,0x1B,0x80
90266,0xE2,0xAF
90267,0xEA,0x0F
90269,0xF2,0x9F
90270,0xFA,0x0F
90274,0x1B,0x40
90293,0x1B,0x80
90308,0xE3,0xAF
90310,0xEB,0x0F
90311,0xF3,0x9F
90313,0xFB,0x0F
90316,0x1B,0x40
90336,0x1B,0x80
90351,0xE4,0xAF
90352,0xEC,0x0F
90354,0xF4,0x9F
90355,0xFC,0x0F
90359,0x1B,0x40
90378,0x1B,0x80
90391,0xE5,0x1F
90392,0xED,0x2F
90394,0xF5,0x1F
90395,0xFD,0x0F
90397,0x08,0x05
90399,0x1B,0x40
